"Event_ID","Plot_Name","Event_Year","Event_Date","Event_Date_Txt","Unit_Code","Unit_Group","Subunit_Code","Protocol_Name","Panel","Frame","Cycle","numHerbPlots","numSapPlots","numSeedPlots","excludeEvent","Stand_Structure_ID","Crown_Closure_ID","Deer_Browse_Line_ID","Groundstory_Cover_Class_Low","Groundstory_Cover_Class_Mid","Groundstory_Cover_Class_High","Forest_Floor_Bare_Soil_Cover_Class_ID","Forest_Floor_Rock_Cover_Class_ID","Forest_Floor_Trampled_Cover_Class_ID","Plot_Slope_Degree","Live_BA_m2ha","Dead_BA_m2ha"
"3DA7E22F-0080-47DD-8DE2-216DB7E2DB52","GETT-035","2019",2019-07-23,20190723,"GETT","GETT",NA,"2019","1","MIDN","4",12,3,12,0,3,4,3,6,4,4,1,2,1,5.34999990463257,25.5062965,6.46689
"3DB5CAEB-CBDF-4BFF-BDCE-378BAA2FFCB0","COLO-379","2014",2014-08-13,20140813,"COLO","COLO_YORK","Yorktown","2014","4","MIDN","1",12,3,12,0,3,4,4,3,5,5,1,1,1,0.850000023841858,30.73671425,1.5961255
"3DF9BCC8-0E2C-4ADF-9F9B-721680584F68","COLO-361","2013",2013-08-12,20130812,"COLO","COLO_YORK","Yorktown","2013","3","MIDN","1",12,3,12,0,3,5,4,3,4,6,1,1,2,1.09999990463257,26.769943,0.4476965
"3E712520-81FC-4D2B-B25A-9FDBB08B32B3","THST-325","2019",2019-09-04,20190904,"THST","THST",NA,"2019","1","MIDN","3",12,3,12,0,3,5,4,5,3,3,1,1,1,14.3000001907349,31.16681825,0.53725175
"3E7A3A1F-5FE7-4C59-9286-64D7AC4CD080","APCO-264","2010",2010-08-17,20100817,"APCO","APCO",NA,"2010","4","MIDN","1",12,3,12,0,3,4,3,4,4,4,1,1,1,9.64999961853027,52.29288925,0
"3EB2830E-AF38-4FE7-90A8-B11FBDC1A536","RICH-230","2013",2013-09-05,20130905,"RICH","RICH",NA,"2013","3","MIDN","2",12,3,12,0,1,4,4,5,5,4,1,1,1,0.75,33.55120875,0
"3EB95ED7-43B8-49A1-BFF8-AC26F5D08302","FRSP-114","2008",2008-08-26,20080826,"FRSP","FRSP_FRED","FRED","2008","2","MIDN","1",12,3,12,0,3,4,NA,5,4,3,1,1,1,9.19999980926514,24.9836925,1.20961125
"3EF9731E-1B3A-4B0C-90DA-8BCFE1649AD6","PETE-109","2016",2016-09-13,20160913,"PETE","PETE_FIVE","FIVE","2016","2","MIDN","3",12,3,12,0,3,4,3,4,4,5,1,1,1,7.64999961853027,36.84683725,0.940043
"3EFEC799-D895-4464-A563-94F804F0764C","PETE-111","2008",2008-08-22,20080822,"PETE","PETE_FIVE","FIVE","2008","2","MIDN","1",12,3,12,0,3,5,NA,3,3,4,3,1,1,2.20000004768372,17.584888,1.12698725
"3F022861-5F87-4E81-B242-CFAEDE79B86F","THST-132","2016",2016-08-25,20160825,"THST","THST",NA,"2016","2","MIDN","3",12,3,12,0,3,5,5,5,2,3,2,1,1,4.44999980926514,29.189617,3.016734
"3F0B3746-3A26-4337-B6B7-DB0C9682C7FE","GETT-028","2011",2011-08-02,20110802,"GETT","GETT",NA,"2011","1","MIDN","2",12,3,12,0,3,4,3,5,4,3,1,1,1,5.30000019073486,29.04989475,0.967689
"3F50A77B-A66E-4099-A00D-F3881ABE709D","GEWA-294","2014",2014-08-25,20140825,"GEWA","GEWA",NA,"2014","4","MIDN","2",12,3,12,0,3,4,5,1,2,4,1,1,1,8.44999980926514,48.58508375,0
"3FD2626B-9878-44D6-9770-3A056ADF5C41","FRSP-060","2011",2011-09-01,20110901,"FRSP","FRSP_SPOT","SPOT","2011","1","MIDN","2",12,3,12,0,3,3,3,2,3,4,1,1,1,0.799999952316284,34.499694,3.689506
"3FD9B07C-4314-4E88-8838-1E118BD06337","HOFU-164","2013",2013-07-24,20130724,"HOFU","HOFU",NA,"2013","3","MIDN","2",12,3,12,0,3,4,4,5,4,2,1,1,1,4.25,40.8704515,0
"3FFFA0C2-6267-4F89-ACFC-296210ADD18F","FRSP-003","2019",2019-09-03,20190903,"FRSP","FRSP_FRED","FRED","2019","1","MIDN","4",12,3,12,0,3,5,4,4,3,4,1,1,1,1.39999997615814,33.741942,6.90749825
"4065BFA5-EDDA-4E85-B08B-2A59F52E33B5","VAFO-041","2011",2011-07-26,20110726,"VAFO","VAFO",NA,"2011","1","MIDN","2",12,3,12,0,3,5,5,5,2,4,1,1,1,4.44999980926514,73.60052575,0
"40A60AD8-8567-4355-A3E2-1122EF29957E","GETT-035","2007",2007-07-11,20070711,"GETT","GETT",NA,"2007","1","MIDN","1",12,3,12,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,30.00597975,1.99025775
"40D9F3A9-D54F-4B63-9922-280D1DAF0A88","FRSP-017","2019",2019-08-22,20190822,"FRSP","FRSP_SPOT","SPOT","2019","1","MIDN","4",12,3,12,0,3,4,5,2,3,4,1,1,1,3.04999995231628,30.66758,4.09357375
"4127E93D-91D4-4896-9C65-DCD7607D1FFD","PETE-137","2016",2016-09-14,20160914,"PETE","PETE_EAST","EAST","2016","2","MIDN","3",12,3,12,0,3,3,4,2,2,3,1,1,1,3.85000014305115,21.65067825,12.3541955
"4129DAAF-BF9C-4633-9BC7-2C232C819357","RICH-154","2016",2016-08-24,20160824,"RICH","RICH",NA,"2016","2","MIDN","3",12,3,12,0,3,2,4,4,4,4,1,1,1,1,24.22128625,0
"41403122-93AC-4DEA-9387-1B2E28B63E0A","THST-325","2015",2015-08-20,20150820,"THST","THST",NA,"2015","1","MIDN","2",12,3,12,0,3,5,5,4,4,4,1,1,1,13.1000003814697,29.89675025,0.67783775
"41A34CD0-5939-4D05-B9C9-F1D68F574233","HOFU-052","2015",2015-07-21,20150721,"HOFU","HOFU",NA,"2015","1","MIDN","3",12,3,12,0,3,5,5,4,2,4,1,1,1,8.05000019073486,31.462776,0
"41B5A4D4-6F2A-4D3C-9B06-63255EFDC985","PETE-023","2015",2015-09-02,20150902,"PETE","PETE_EAST","EAST","2015","1","MIDN","3",12,3,12,0,3,5,3,6,6,3,1,1,1,3.94999980926514,30.1903915,1.81075525
"41D47D04-BF2F-4633-B1DE-56B3F888BFA1","HOFU-085","2012",2012-08-01,20120801,"HOFU","HOFU",NA,"2012","2","MIDN","2",12,3,12,0,3,5,3,5,2,2,1,1,1,2.15000009536743,26.5701375,0
"41E44866-AF00-4C5F-B3EB-A4A425583848","RICH-226","2017",2017-08-30,20170830,"RICH","RICH",NA,"2017","3","MIDN","3",12,3,12,0,3,5,4,3,3,4,2,1,1,6.10000038146973,27.5243965,0.28274325
"4223A0D2-214B-4300-B591-593B2979994C","SAHI-236","2013",2013-09-16,20130916,"SAHI","SAHI",NA,"2013","3","MIDN","2",12,3,12,0,3,4,3,5,5,4,1,1,1,3.09999990463257,29.49083725,26.893172
"4275A905-BA5A-4154-9C69-C2D9E0F824B9","VAFO-038","2019",2019-07-18,20190718,"VAFO","VAFO",NA,"2019","1","MIDN","4",12,3,12,0,3,5,4,3,2,3,1,3,1,4.5,31.57281,3.173362
"429B720F-1677-482D-AE22-8A1E2ADBF1E8","FRSP-049","2011",2011-08-29,20110829,"FRSP","FRSP_CHWILD","CHWILD","2011","1","MIDN","2",12,3,12,0,3,2,3,6,3,3,1,1,1,1.70000004768372,28.6090905,3.97321125
"4326FB05-C7B0-4A85-900E-540CF2115C89","FRSP-126","2012",2012-08-29,20120829,"FRSP","FRSP_CHWILD","CHWILD","2012","2","MIDN","2",12,3,12,0,3,4,4,4,4,5,1,1,1,4.15000009536743,23.27598125,0.560794
"438421B3-B1F3-497D-8D8C-65F2DBC9C6F2","FRSP-122","2016",2016-08-22,20160822,"FRSP","FRSP_SPOT","SPOT","2016","2","MIDN","3",12,3,12,0,3,4,4,2,2,3,1,1,1,1.14999997615814,21.78260975,8.4496275
"439BBADB-FAB2-4A20-B22C-024908E9FA83","VAFO-245","2014",2014-07-23,20140723,"VAFO","VAFO",NA,"2014","4","MIDN","2",12,3,12,0,3,5,5,7,1,2,1,1,1,3.15000009536743,53.6847135,0.554177
"43A92B3B-DF30-46E3-88A6-4ACE02612816","GEWA-143","2016",2016-09-06,20160906,"GEWA","GEWA",NA,"2016","2","MIDN","3",12,3,12,0,3,4,4,4,4,4,1,1,1,0.350000023841858,50.38429375,7.62531275
"43E62B00-BE60-4BE0-841F-C610C9A414BE","GETT-170","2013",2013-07-30,20130730,"GETT","GETT",NA,"2013","3","MIDN","2",12,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44999980926514,12.1041835,4.06492625
"4485B31F-54FB-4A4E-AC5E-6DD054C87CFE","FRSP-056","2011",2011-08-25,20110825,"FRSP","FRSP_SPOT","SPOT","2011","1","MIDN","2",12,3,12,0,3,4,3,5,3,3,1,1,1,1.29999995231628,34.327221,0
"4491F22C-D824-4C86-969A-3DC46F5ADCB0","VAFO-037","2011",2011-07-26,20110726,"VAFO","VAFO",NA,"2011","1","MIDN","2",12,3,12,0,3,5,5,6,2,2,1,1,1,1.79999995231628,29.23434575,0.7542965
"44954C85-F638-4F99-995A-3B6163E5BA8D","PETE-300","2010",2010-09-14,20100914,"PETE","PETE_FIVE","FIVE","2010","4","MIDN","1",12,3,12,0,3,1,2,5,4,3,3,1,1,2.54999995231628,37.05755975,1.19146875
"44AEB04E-A230-4CA4-9F28-B9CFE2911BC4","PETE-198","2017",2017-08-15,20170815,"PETE","PETE_EAST","EAST","2017","3","MIDN","3",12,3,12,0,3,5,4,6,5,4,1,1,1,6.39999961853027,44.1193885,5.027255
"44B9ED47-CAF5-40B3-92B6-353EE35F88B0","VAFO-243","2018",2018-07-25,20180725,"VAFO","VAFO",NA,"2018","4","MIDN","3",12,3,12,0,3,5,5,4,2,3,1,2,1,14.7999992370605,14.19414775,0
"44D06227-1C7E-4256-BEBA-33FB7187DD92","COLO-359","2017",2017-08-08,20170808,"COLO","COLO_YORK","Yorktown","2017","3","MIDN","2",12,3,12,0,3,4,4,5,2,5,2,1,1,1.14999997615814,28.67150925,0
"44E3C25B-BE68-43E5-B442-C185F94EC6E8","VAFO-082","2008",2008-08-06,20080806,"VAFO","VAFO",NA,"2008","2","MIDN","1",12,3,12,0,3,4,NA,2,2,3,4,4,2,17.75,26.36567875,1.4403025
"457098D3-7B98-4F70-A36B-0B5BF86DC031","APCO-012","2015",2015-08-05,20150805,"APCO","APCO",NA,"2015","1","MIDN","3",12,3,12,0,3,3,4,2,3,4,1,1,1,3.95000004768372,17.7035615,2.17629875
"45BB3A74-4476-4DA2-88AF-241C83ED1FDA","RICH-063","2007",2007-09-17,20070917,"RICH","RICH",NA,"2007","1","MIDN","1",12,3,12,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,35.09431875,1.95707475
"45F9AB2C-ED23-4904-99CB-DEDFF9A0BDC7","APCO-012","2011",2011-08-11,20110811,"APCO","APCO",NA,"2011","1","MIDN","2",12,3,12,0,3,3,3,2,3,5,1,1,1,4.19999980926514,15.51416575,1.49969825
"4608BF6D-8A0D-4D76-AFBA-68FCE9EA4E5C","VAFO-157","2009",2009-07-27,20090727,"VAFO","VAFO",NA,"2009","3","MIDN","1",12,3,12,0,3,5,5,1,1,2,1,1,1,7.80000019073486,60.671576,0
"4610A81B-515C-4E00-A90A-1E621889165C","FRSP-003","2011",2011-08-22,20110822,"FRSP","FRSP_FRED","FRED","2011","1","MIDN","2",12,3,12,0,3,4,2,2,3,3,1,1,1,1.75,37.204625,0.5345615
"46F65F7A-4150-47A8-AC3A-E00DE1C27C96","VAFO-243","2010",2010-08-03,20100803,"VAFO","VAFO",NA,"2010","4","MIDN","1",12,3,12,0,3,5,5,5,2,3,1,2,1,15,11.70908875,0
"477A60BF-C931-4677-B66E-7900F121A7F2","FRSP-125","2012",2012-08-29,20120829,"FRSP","FRSP_CHWILD","CHWILD","2012","2","MIDN","2",12,3,12,0,3,3,4,5,4,5,1,1,1,7.40000009536743,9.176278,4.239697
"47BD514F-5DAD-4A3F-9A10-2EDBB46FF49A","FRSP-124","2016",2016-08-23,20160823,"FRSP","FRSP_CHWILD","CHWILD","2016","2","MIDN","3",12,3,12,0,3,4,4,5,3,2,1,1,1,0.950000047683716,22.8050175,1.8908065
"47D88539-98A1-48F5-A855-A3AC6691146C","GETT-033","2015",2015-07-27,20150727,"GETT","GETT",NA,"2015","1","MIDN","3",12,3,12,0,3,5,4,6,5,5,1,1,1,1.29999995231628,34.1085265,3.23807875
"4843CFC4-C18A-41C5-8A55-5C721D1F7D8A","FRSP-150","2016",2016-09-08,20160908,"FRSP","FRSP_CHWILD","CHWILD","2016","2","MIDN","3",12,3,12,0,3,5,3,5,2,4,1,1,1,7.34999990463257,46.74658425,0
"48451038-C3AB-45B1-B137-371C5022EE74","FRSP-115","2012",2012-09-05,20120905,"FRSP","FRSP_FRED","FRED","2012","2","MIDN","2",12,3,12,0,3,4,4,2,2,4,1,1,1,7.89999961853027,27.394374,0.7542965
"48688355-5D32-4BA7-A11B-A188ADC65287","APCO-176","2009",2009-08-09,20090809,"APCO","APCO",NA,"2009","3","MIDN","1",12,3,12,0,3,5,3,3,3,4,1,1,1,7.40000009536743,35.59322375,0.3685285
"492A8301-6C09-440D-9C38-2CA073759F6D","PETE-025","2007",2007-06-19,20070619,"PETE","PETE_EAST","EAST","2007","1","MIDN","1",12,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.65117825,0
"49437EE9-7CD2-4F82-9A55-F987B8D57C02","COLO-333","2011",2011-09-14,20110914,"COLO","COLO_YORK","Yorktown","2011","1","MIDN","1",12,3,12,0,3,4,5,3,3,4,1,1,1,1.79999995231628,55.359143,0.40151525
"49900E6D-813B-4A0A-BDC6-3531528E4B93","PETE-269","2018",2018-08-29,20180829,"PETE","PETE_FIVE","FIVE","2018","4","MIDN","3",12,3,12,0,3,5,3,3,3,3,1,1,2,4.94999980926514,42.94916525,13.1250835
"49958FEF-90B3-464A-9D56-964CD0AE1E2B","RICH-073","2015",2015-08-27,20150827,"RICH","RICH",NA,"2015","1","MIDN","3",10,3,10,0,3,5,3,5,3,4,1,1,1,0.550000011920929,42.335828,6.31242175
"49A903F2-C84A-4E6A-92A8-841648E2B7B1","BOWA-094","2008",2008-08-18,20080818,"BOWA","BOWA",NA,"2008","2","MIDN","1",12,3,12,0,3,5,NA,2,3,3,1,1,1,9.89999961853027,15.604821,2.861932
"49B1EE54-B4B4-4514-9D86-8E0D5BD4AC33","FRSP-058","2015",2015-08-18,20150818,"FRSP","FRSP_SPOT","SPOT","2015","1","MIDN","3",12,3,12,0,3,5,5,2,3,5,1,1,1,1.75,43.690129,0.4476965
"4A07D8A0-CADD-4F61-B688-F9C7AD5E9764","PETE-024","2011",2011-08-08,20110808,"PETE","PETE_EAST","EAST","2011","1","MIDN","2",12,3,12,0,3,3,3,3,3,4,1,1,1,0.400000005960464,22.672678,11.30614025
"4AA46FDD-BAF9-42D9-B50D-C921BBB64F4A","RICH-238","2013",2013-09-04,20130904,"RICH","RICH",NA,"2013","3","MIDN","2",12,3,12,0,3,5,5,4,3,4,2,1,1,6.64999961853027,22.528086,0
"4AB5BF89-1BAE-453A-866B-344D3D4C1685","VAFO-039","2007",2007-07-24,20070724,"VAFO","VAFO",NA,"2007","1","MIDN","1",12,3,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.74830175,0.373928
"4AEE3D94-6969-4A84-BEF6-F0729DD5E911","APCO-265","2018",2018-08-07,20180807,"APCO","APCO",NA,"2018","4","MIDN","3",12,3,12,0,3,4,4,2,3,4,1,1,1,1.64999997615814,19.31431575,0
"4AFF9643-1906-4145-B5AE-584576553C5B","COLO-370","2014",2014-08-07,20140807,"COLO","COLO_YORK","Yorktown","2014","4","MIDN","1",12,3,12,0,3,4,4,3,4,5,3,2,1,6.44999980926514,17.019009,0
"4BED64EA-C24C-401D-98C9-2971247337A6","FRSP-002","2015",2015-08-13,20150813,"FRSP","FRSP_FRED","FRED","2015","1","MIDN","3",12,3,12,0,3,4,5,1,2,5,1,1,1,1,41.77142125,1.1499015
"4C09E9C8-D2D7-4532-A059-97CE0EBA4B79","FRSP-046","2007",2007-08-09,20070809,"FRSP","FRSP_CHWILD","CHWILD","2007","1","MIDN","1",12,3,12,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,42.1982845,0
"4C1FB905-02F5-4832-8DD7-196F13C22946","VAFO-038","2015",2015-07-22,20150722,"VAFO","VAFO",NA,"2015","1","MIDN","3",12,3,12,0,3,5,5,2,3,4,1,4,1,4.59999990463257,29.497179,4.66461725
"4C2EF757-F83C-4D2A-AF89-6E4CD31DA1F6","COLO-350","2016",2016-08-11,20160811,"COLO","COLO_YORK","Yorktown","2016","2","MIDN","2",12,3,12,0,3,3,4,3,3,4,1,1,1,2.09999990463257,6.37187625,6.07499575
"4C5E5A8A-125C-4134-9AE8-A2227BBEAE6B","PETE-194","2013",2013-09-11,20130911,"PETE","PETE_FIVE","FIVE","2013","3","MIDN","2",12,3,12,0,1,5,3,3,4,5,1,1,1,6.90000009536743,49.6365355,0.9331315
"4C5FAF30-D220-40E0-A489-2C88AEBB6C1B","FRSP-316","2010",2010-09-20,20100920,"FRSP","FRSP_SPOT","SPOT","2010","4","MIDN","1",12,3,12,0,3,4,3,4,3,3,1,1,1,8.55000019073486,44.06806225,0.833229
"4C8C6E0E-2154-4972-961C-D6840B0B6B6C","PETE-189","2013",2013-09-09,20130909,"PETE","PETE_EAST","EAST","2013","3","MIDN","2",12,3,12,0,3,5,4,3,2,2,1,1,1,2.54999995231628,45.52273875,0
"4CD018CE-2A88-4630-91E8-268397029B57","APCO-183","2013",2013-08-05,20130805,"APCO","APCO",NA,"2013","3","MIDN","2",12,3,12,0,3,3,4,6,4,5,3,1,2,1.54999995231628,15.7238085,0
"4CF49832-A84E-4505-A593-7C5880E2D540","RICH-016","2019",2019-08-21,20190821,"RICH","RICH",NA,"2019","1","MIDN","4",12,3,12,0,3,3,4,6,2,3,2,1,1,0.200000002980232,29.19323025,1.6816945
"4CF7C9A3-B820-4396-AB01-C4BD93EA7A7F","HOFU-053","2011",2011-07-27,20110727,"HOFU","HOFU",NA,"2011","1","MIDN","2",12,3,12,0,3,4,4,6,2,2,1,1,1,1.04999995231628,23.4620815,0.3685285
"4D053A06-9B03-43D3-A084-FBBF9B7A0EAF","FRSP-013","2015",2015-08-25,20150825,"FRSP","FRSP_FRED","FRED","2015","1","MIDN","3",12,3,12,0,3,4,4,5,3,4,1,1,1,0.75,18.85695825,3.52730175
"4D0CB64F-C201-48ED-AD3F-F955A87C83A5","RICH-073","2007",2007-09-21,20070921,"RICH","RICH",NA,"2007","1","MIDN","1",12,3,12,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,43.69085575,0
"4D1F1EB8-5AB7-4C20-A29F-C628D9D3C9C5","GETT-167","2009",2009-08-03,20090803,"GETT","GETT",NA,"2009","3","MIDN","1",12,3,12,0,3,5,3,5,4,4,1,2,1,11.2000007629395,20.68874225,0
"4DA64268-3156-46C4-A67C-D24B662C9740","FRSP-223","2017",2017-09-05,20170905,"FRSP","FRSP_CHWILD","CHWILD","2017","3","MIDN","3",12,3,12,0,3,4,4,6,4,5,1,1,1,2.84999990463257,13.636613,3.9584265
"4DACA7C1-1AA3-4E1C-B4A0-5566B4AA29BA","BOWA-005","2011",2011-08-10,20110810,"BOWA","BOWA",NA,"2011","1","MIDN","2",12,3,12,0,3,4,3,5,4,4,2,1,2,3.10000014305115,21.12799525,0.237583
"4E7A0D06-7A9F-460B-BAFC-527FAA146A90","RICH-207","2013",2013-09-20,20130920,"RICH","RICH",NA,"2013","3","MIDN","2",12,3,12,0,4,3,3,6,5,4,1,1,1,1.54999995231628,22.462506,0
"4E86092A-620A-454D-AF4D-08003B1FB648","COLO-332","2019",2019-08-06,20190806,"COLO","COLO_YORK","Yorktown","2019","1","MIDN","3",12,3,12,0,3,5,4,4,3,3,1,1,1,4.69999980926514,32.73345175,0.45963475
"4ED36E78-6969-47A3-AE24-0CE08153E680","APCO-183","2017",2017-07-31,20170731,"APCO","APCO",NA,"2017","3","MIDN","3",12,3,12,0,3,4,4,6,5,3,1,1,1,1.54999995231628,17.699635,0
"4ED8311C-59FC-4CD9-86B1-AC722F08A709","COLO-364","2013",2013-08-13,20130813,"COLO","COLO_JAMES","Jamestown","2013","3","MIDN","1",12,3,12,0,3,4,5,3,2,5,1,1,1,0.550000011920929,19.34309975,4.15475625
"4EE01427-B392-4914-A8D8-1B8221991121","FRSP-278","2010",2010-08-25,20100825,"FRSP","FRSP_FRED","FRED","2010","4","MIDN","1",12,3,12,0,3,5,3,3,3,3,1,1,2,1.79999995231628,15.03156675,1.50093525
"5043EAAB-2257-49C6-B4A1-EC3DE52C5271","BOWA-006","2011",2011-08-09,20110809,"BOWA","BOWA",NA,"2011","1","MIDN","2",12,3,12,0,3,3,2,4,3,4,2,1,1,4.80000019073486,28.880955,5.940673
"50586FF2-0D35-463E-9578-649EAD3564A0","PETE-302","2010",2010-09-14,20100914,"PETE","PETE_FIVE","FIVE","2010","4","MIDN","1",12,3,12,0,3,5,3,4,4,5,1,1,1,1.29999995231628,34.9889,0.22061825
"50694170-B302-4C5E-97E3-31265DB5DFAA","FRSP-318","2010",2010-09-22,20100922,"FRSP","FRSP_SPOT","SPOT","2010","4","MIDN","1",12,3,12,0,3,5,3,4,3,3,1,1,1,2.75,28.3921435,1.12156825
"506B4C35-85BD-4ADE-8375-6963D575A505","HOFU-053","2007",2007-08-14,20070814,"HOFU","HOFU",NA,"2007","1","MIDN","1",12,3,12,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,22.64503175,0.379367
"509C631E-9C9C-43D5-9AA8-2A58F4CF0E4A","APCO-178","2017",2017-08-02,20170802,"APCO","APCO",NA,"2017","3","MIDN","3",12,3,12,0,3,3,4,4,4,6,1,1,1,3.29999995231628,15.24169175,0.65364775
"50F4FD39-B56A-4D9B-894E-E0F12D3A34F0","RICH-311","2014",2014-09-03,20140903,"RICH","RICH",NA,"2014","4","MIDN","2",12,3,12,0,3,4,4,5,3,4,1,1,1,0.300000011920929,24.20848525,1.859764
"5144ED1B-DA32-4980-994A-4E0901732ED2","FRSP-234","2009",2009-09-15,20090915,"FRSP","FRSP_SPOT","SPOT","2009","3","MIDN","1",12,3,12,0,3,4,4,1,2,4,1,1,1,2.20000004768372,32.484677,6.62561925
"516C7DAE-DB40-4126-AD69-4D4FCA8FAE65","FRSP-074","2011",2011-08-31,20110831,"FRSP","FRSP_CHWILD","CHWILD","2011","1","MIDN","2",12,3,12,0,3,5,4,3,3,4,1,1,1,6.19999980926514,31.4712375,0.3117245
"51C3F315-DA7C-46E3-B6F7-4D1D4A7305F0","FRSP-315","2018",2018-08-21,20180821,"FRSP","FRSP_SPOT","SPOT","2018","4","MIDN","3",12,3,12,0,3,5,5,2,2,4,1,1,1,2.34999990463257,19.56758675,2.460574
"51E39AC9-C151-42B6-9210-BC1FA12B0F1B","HOFU-247","2018",2018-07-26,20180726,"HOFU","HOFU",NA,"2018","4","MIDN","3",12,3,12,0,5,2,4,3,6,3,4,1,2,4.80000019073486,0.9653525,0
"52311118-EC71-4D48-8BA7-E6DC9A278672","PETE-270","2018",2018-08-30,20180830,"PETE","PETE_FIVE","FIVE","2018","4","MIDN","3",12,3,12,0,3,5,4,2,2,3,1,1,1,1.94999992847443,44.464001,1.34469975
"528AA12E-B18E-410E-ABF0-950F23F7C16B","FRSP-202","2017",2017-08-22,20170822,"FRSP","FRSP_FRED","FRED","2017","3","MIDN","3",12,3,12,0,3,5,4,3,2,3,1,1,1,2.59999990463257,29.903132,5.77748725
"532D18CD-AA3A-40F4-9869-DF22C10282A0","RICH-064","2007",2007-09-17,20070917,"RICH","RICH",NA,"2007","1","MIDN","1",12,3,12,0,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,29.93175925,0
"534CAB1B-6BD1-41DE-B12D-ADC9800F54CF","FRSP-197","2017",2017-08-29,20170829,"FRSP","FRSP_FRED","FRED","2017","3","MIDN","3",12,3,12,0,3,5,3,4,3,3,1,1,1,0.550000011920929,21.9113135,5.89645525
"5398E971-2AB8-410F-832B-6C62D87FEA45","PETE-139","2008",2008-09-09,20080909,"PETE","PETE_EAST","EAST","2008","2","MIDN","1",12,3,12,0,3,5,NA,3,2,3,1,1,1,1.34999990463257,29.65663525,0.412825
"53F20B09-C9F1-454A-9867-5FE30B31B743","APCO-071","2019",2019-07-31,20190731,"APCO","APCO",NA,"2019","1","MIDN","4",12,3,12,0,3,5,3,3,3,4,1,1,1,4.55000019073486,40.070956,0.1963495
"544D96C8-BE4D-4629-83DB-5FF0D4385993","GETT-171","2009",2009-08-05,20090805,"GETT","GETT",NA,"2009","3","MIDN","1",12,3,12,0,3,4,3,3,6,4,1,1,1,10,20.284655,0.825159
"5479F0BE-742A-4A32-A4BA-5B4F0B8F6165","FRSP-274","2010",2010-08-24,20100824,"FRSP","FRSP_FRED","FRED","2010","4","MIDN","1",12,3,12,0,3,5,4,1,1,3,1,1,1,12.4499998092651,31.4743795,0
"548670E9-98F2-4372-A283-6D416FE0A774","GETT-168","2013",2013-07-29,20130729,"GETT","GETT",NA,"2013","3","MIDN","2",12,3,12,0,3,3,3,7,6,4,1,1,1,2.59999990463257,10.2952155,0
"54D768FA-EE35-4307-AC8B-334EA873CCD8","FRSP-234","2017",2017-08-22,20170822,"FRSP","FRSP_SPOT","SPOT","2017","3","MIDN","3",12,3,12,0,3,4,4,3,4,4,1,1,1,2.25,27.53321325,9.415746
"5564D826-4AF9-4D1A-90B6-757AA41EED0C","APCO-102","2012",2012-08-13,20120813,"APCO","APCO",NA,"2012","2","MIDN","2",12,3,12,0,3,4,4,6,5,4,2,2,1,3.65000009536743,23.1123835,4.6951495
"55736247-309E-4F47-9402-52BEE5E27D22","COLO-377","2014",2014-08-13,20140813,"COLO","COLO_YORK","Yorktown","2014","4","MIDN","1",12,3,12,0,3,4,5,1,2,5,1,1,1,0.400000005960464,32.756503,2.41364625
"561E05BE-2BCC-486A-A010-70354983BD53","APCO-267","2018",2018-08-07,20180807,"APCO","APCO",NA,"2018","4","MIDN","3",12,3,12,0,3,5,4,2,2,4,1,1,1,3.20000004768372,17.06705575,0
"56D0745D-AFE5-48CC-8C4A-A9CA3A72AD27","PETE-298","2010",2010-09-13,20100913,"PETE","PETE_EAST","EAST","2010","4","MIDN","1",12,3,12,0,3,4,3,4,2,4,1,1,1,3.30000019073486,20.086617,20.12616175
"56EC50A0-9574-4551-8BE0-0D4D9DE407AB","FRSP-290","2010",2010-09-07,20100907,"FRSP","FRSP_SPOT","SPOT","2010","4","MIDN","1",12,3,12,0,3,5,3,2,2,5,1,1,1,2.09999990463257,34.2536295,2.66236225
"571EC826-4C04-4FCE-B9EA-D62297E45310","FRSP-152","2012",2012-08-27,20120827,"FRSP","FRSP_CHWILD","CHWILD","2012","2","MIDN","2",12,3,12,0,3,5,4,5,4,4,1,1,1,0.800000011920929,27.30161825,0.29705725
"57505835-F899-4DB5-AE05-96A139C774EF","GETT-171","2017",2017-07-24,20170724,"GETT","GETT",NA,"2017","3","MIDN","3",12,3,12,0,3,4,5,5,5,5,1,1,1,10.9500007629395,26.19483525,0
"577411D7-F878-405E-B3B0-2B354FFBF1EC","RICH-155","2008",2008-09-23,20080923,"RICH","RICH",NA,"2008","2","MIDN","1",12,3,12,0,3,5,NA,2,4,5,1,1,1,9.10000038146973,29.14806925,5.94446275
