"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","Stems","SumLiveBasalArea_cm2","Equiv_Live_DBH_cm","SumDeadBasalArea_cm2","Equiv_Dead_DBH_cm","Condition","Status","Crown_Class","Crown_Description","DBH_Status"
"APCO-262","APCO","APCO",NA,"2",4,2014,"20140805",9185,18086,NA,"Liriodendron tulipifera",1,356.3273,21.3,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-262","APCO","APCO",NA,"3",4,2018,"20180807",9185,18086,NA,"Liriodendron tulipifera",1,408.2814,22.8,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-262","APCO","APCO",NA,"1",4,2010,"20100817",9186,18037,NA,"Pinus taeda",1,136.8478,13.2,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-262","APCO","APCO",NA,"2",4,2014,"20140805",9186,18037,NA,"Pinus taeda",1,141.0261,13.4,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-262","APCO","APCO",NA,"3",4,2018,"20180807",9186,18037,NA,"Pinus taeda",1,138.9291,13.3,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-262","APCO","APCO",NA,"1",4,2010,"20100817",9187,183394,NA,"Pinus virginiana",1,606.9871,27.8,0,0,NA,"Alive Standing",2,"Dominant",0
"APCO-262","APCO","APCO",NA,"2",4,2014,"20140805",9187,183394,NA,"Pinus virginiana",1,804.2477,32,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-262","APCO","APCO",NA,"3",4,2018,"20180807",9187,183394,NA,"Pinus virginiana",1,1000.9821,35.7,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-262","APCO","APCO",NA,"1",4,2010,"20100817",9188,183394,NA,"Pinus virginiana",1,91.6088,10.8,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-262","APCO","APCO",NA,"2",4,2014,"20140805",9188,183394,NA,"Pinus virginiana",1,98.5203,11.2,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-262","APCO","APCO",NA,"3",4,2018,"20180807",9188,183394,NA,"Pinus virginiana",1,96.7689,11.1,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-262","APCO","APCO",NA,"1",4,2010,"20100817",9207,23690,NA,"Oxydendrum arboreum",1,91.6088,10.8,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-262","APCO","APCO",NA,"2",4,2014,"20140805",9207,23690,NA,"Oxydendrum arboreum",1,95.0332,11,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-262","APCO","APCO",NA,"3",4,2018,"20180807",9207,23690,NA,"Oxydendrum arboreum",1,100.2875,11.3,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-262","APCO","APCO",NA,"1",4,2010,"20100817",14807,-9999999944,NA,"Unknown Hardwood",1,0,0,122.7185,12.5,NA,"Dead Standing",NA,NA,0
"APCO-262","APCO","APCO",NA,"2",4,2014,"20140805",14807,-9999999944,NA,"Unknown Hardwood",1,0,0,93.3132,10.9,NA,"Dead Leaning",NA,NA,0
"APCO-262","APCO","APCO",NA,"2",4,2014,"20140805",14808,183394,NA,"Pinus virginiana",1,86.5901,10.5,0,0,NA,"Recruit Standing",5,"Sub-Canopy",0
"APCO-262","APCO","APCO",NA,"3",4,2018,"20180807",14808,183394,NA,"Pinus virginiana",1,89.9202,10.7,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9556,28728,NA,"Acer rubrum",1,208.6724,16.3,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9556,28728,NA,"Acer rubrum",1,257.3043,18.1,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9556,28728,NA,"Acer rubrum",1,298.6477,19.5,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9557,18086,NA,"Liriodendron tulipifera",1,118.8229,12.3,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9557,18086,NA,"Liriodendron tulipifera",1,132.7323,13,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9557,18086,NA,"Liriodendron tulipifera",1,147.4114,13.7,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9558,32931,NA,"Fraxinus americana",1,248.8456,17.8,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9558,32931,NA,"Fraxinus americana",1,232.3522,17.2,0,0,NA,"Alive Standing",4,"Intermediate",2
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9558,32931,NA,"Fraxinus americana",1,254.469,18,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9559,27821,NA,"Nyssa sylvatica",1,100.2875,11.3,0,0,NA,"Alive Broken",5,"Sub-Canopy",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9559,27821,NA,"Nyssa sylvatica",1,0,0,100.2875,11.3,NA,"Dead Broken",NA,NA,0
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9560,18086,NA,"Liriodendron tulipifera",1,208.6724,16.3,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9560,18086,NA,"Liriodendron tulipifera",1,224.3176,16.9,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9560,18086,NA,"Liriodendron tulipifera",1,240.5282,17.5,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9561,28728,NA,"Acer rubrum",1,83.3229,10.3,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9561,28728,NA,"Acer rubrum",1,96.7689,11.1,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9561,28728,NA,"Acer rubrum",1,102.0703,11.4,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9562,27821,NA,"Nyssa sylvatica",1,107.5132,11.7,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9562,27821,NA,"Nyssa sylvatica",1,113.0973,12,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9562,27821,NA,"Nyssa sylvatica",1,116.8987,12.2,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9563,32931,NA,"Fraxinus americana",1,283.5287,19,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9563,32931,NA,"Fraxinus americana",1,317.3087,20.1,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9563,32931,NA,"Fraxinus americana",1,349.6671,21.1,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9564,19290,NA,"Quercus alba",1,333.2916,20.6,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9564,19290,NA,"Quercus alba",1,419.0963,23.1,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9564,19290,NA,"Quercus alba",1,483.0513,24.8,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9565,19379,NA,"Quercus montana",1,120.7628,12.4,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9565,19379,NA,"Quercus montana",1,116.8987,12.2,0,0,NA,"Alive Standing",5,"Sub-Canopy",2
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9565,19379,NA,"Quercus montana",1,118.8229,12.3,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9566,19231,NA,"Carya glabra",1,2614.8183,57.7,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9566,19231,NA,"Carya glabra",1,2789.8599,59.6,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9566,19231,NA,"Carya glabra",1,2903.3343,60.8,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9567,19231,NA,"Carya glabra",1,286.5211,19.1,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9567,19231,NA,"Carya glabra",1,295.5925,19.4,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9567,19231,NA,"Carya glabra",1,298.6477,19.5,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9568,19379,NA,"Quercus montana",1,263.022,18.3,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9568,19379,NA,"Quercus montana",1,292.553,19.3,0,0,NA,"Alive Leaning",6,"Gap-exploiter",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9568,19379,NA,"Quercus montana",1,320.4739,20.2,0,0,NA,"Alive Standing",6,"Gap-exploiter",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9569,19379,NA,"Quercus montana",1,404.7078,22.7,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9569,19379,NA,"Quercus montana",1,433.7361,23.5,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9569,19379,NA,"Quercus montana",1,452.3893,24,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9570,19379,NA,"Quercus montana",1,78.5398,10,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9570,19379,NA,"Quercus montana",1,80.1185,10.1,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9570,19379,NA,"Quercus montana",1,81.7128,10.2,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9571,19379,NA,"Quercus montana",1,311.0255,19.9,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9571,19379,NA,"Quercus montana",1,330.0636,20.5,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9571,19379,NA,"Quercus montana",1,339.7947,20.8,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9572,18086,NA,"Liriodendron tulipifera",1,498.7592,25.2,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9572,18086,NA,"Liriodendron tulipifera",1,539.1287,26.2,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9572,18086,NA,"Liriodendron tulipifera",1,581.069,27.2,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9573,19290,NA,"Quercus alba",1,448.6273,23.9,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9573,19290,NA,"Quercus alba",1,0,0,441.1503,23.7,NA,"Dead Standing",NA,NA,0
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9574,18086,NA,"Liriodendron tulipifera",1,706.8583,30,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9574,18086,NA,"Liriodendron tulipifera",1,754.7676,31,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9574,18086,NA,"Liriodendron tulipifera",1,799.229,31.9,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9575,-9999999950,NA,"Unknown species",1,0,0,141.0261,13.4,NA,"Dead Leaning",NA,NA,0
"APCO-263","APCO","APCO",NA,"1",4,2010,"20100817",9576,19231,NA,"Carya glabra",1,669.6619,29.2,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",9576,19231,NA,"Carya glabra",1,692.7919,29.7,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",9576,19231,NA,"Carya glabra",1,754.7676,31,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-263","APCO","APCO",NA,"2",4,2014,"20140806",14614,19379,NA,"Quercus montana",1,80.1185,10.1,0,0,NA,"Recruit Standing",5,"Sub-Canopy",0
"APCO-263","APCO","APCO",NA,"3",4,2018,"20180808",14614,19379,NA,"Quercus montana",1,95.0332,11,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9609,19247,NA,"Carya tomentosa",1,80.1185,10.1,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9609,19247,NA,"Carya tomentosa",1,128.6796,12.8,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9609,19247,NA,"Carya tomentosa",1,201.0619,16,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9610,18086,NA,"Liriodendron tulipifera",1,4219.8579,73.3,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9610,18086,NA,"Liriodendron tulipifera",1,4242.9172,73.5,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9610,18086,NA,"Liriodendron tulipifera",1,4324.1195,74.2,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9611,18086,NA,"Liriodendron tulipifera",1,3536.1845,67.1,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9611,18086,NA,"Liriodendron tulipifera",1,3567.8754,67.4,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9611,18086,NA,"Liriodendron tulipifera",1,3610.3497,67.8,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9612,25782,NA,"Cercis canadensis",1,91.6088,10.8,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9612,25782,NA,"Cercis canadensis",1,0,0,84.9487,10.4,NA,"Dead Broken",NA,NA,0
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9612,25782,NA,"Cercis canadensis",1,0,0,83.3229,10.3,NA,"Dead Broken",NA,NA,0
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9613,25782,NA,"Cercis canadensis",1,89.9202,10.7,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9613,25782,NA,"Cercis canadensis",1,96.7689,11.1,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9613,25782,NA,"Cercis canadensis",1,0,0,102.0703,11.4,NA,"Dead Standing",NA,NA,0
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9614,27821,NA,"Nyssa sylvatica",1,323.6547,20.3,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9614,27821,NA,"Nyssa sylvatica",1,363.0503,21.5,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9614,27821,NA,"Nyssa sylvatica",1,408.2814,22.8,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9615,18086,NA,"Liriodendron tulipifera",1,530.9292,26,0,0,NA,"Alive Broken",5,"Sub-Canopy",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9615,18086,NA,"Liriodendron tulipifera",1,514.7185,25.6,0,0,NA,"Alive Broken",5,"Sub-Canopy",9
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9615,18086,NA,"Liriodendron tulipifera",1,0,0,490.8739,25,NA,"Dead Broken",NA,NA,0
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9616,18086,NA,"Liriodendron tulipifera",1,2189.5644,52.8,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9616,18086,NA,"Liriodendron tulipifera",1,2189.5644,52.8,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9616,18086,NA,"Liriodendron tulipifera",1,2214.5165,53.1,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9617,18086,NA,"Liriodendron tulipifera",1,2091.1697,51.6,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9617,18086,NA,"Liriodendron tulipifera",1,2115.5563,51.9,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9617,18086,NA,"Liriodendron tulipifera",1,2123.7166,52,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9618,19408,NA,"Quercus rubra",1,120.7628,12.4,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9618,19408,NA,"Quercus rubra",1,138.9291,13.3,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9618,19408,NA,"Quercus rubra",1,151.7468,13.9,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9619,27821,NA,"Nyssa sylvatica",1,80.1185,10.1,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9619,27821,NA,"Nyssa sylvatica",1,78.5398,10,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9619,27821,NA,"Nyssa sylvatica",1,78.5398,10,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9620,19408,NA,"Quercus rubra",1,221.6708,16.8,0,0,NA,"Alive Standing",5,"Sub-Canopy",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9620,19408,NA,"Quercus rubra",1,257.3043,18.1,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9620,19408,NA,"Quercus rubra",1,292.553,19.3,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9621,18086,NA,"Liriodendron tulipifera",1,2206.1834,53,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9621,18086,NA,"Liriodendron tulipifera",1,2222.8653,53.2,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9621,18086,NA,"Liriodendron tulipifera",1,2248.0059,53.5,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9622,18086,NA,"Liriodendron tulipifera",1,4060.2022,71.9,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9622,18086,NA,"Liriodendron tulipifera",1,4162.4846,72.8,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9622,18086,NA,"Liriodendron tulipifera",1,4208.3519,73.2,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-264","APCO","APCO",NA,"1",4,2010,"20100817",9623,18086,NA,"Liriodendron tulipifera",1,1075.2101,37,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",9623,18086,NA,"Liriodendron tulipifera",1,1075.2101,37,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",9623,18086,NA,"Liriodendron tulipifera",1,1081.0299,37.1,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-264","APCO","APCO",NA,"2",4,2014,"20140806",14810,504804,NA,"Robinia pseudoacacia",1,98.5203,11.2,0,0,NA,"Recruit Standing",5,"Sub-Canopy",0
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",14810,504804,NA,"Robinia pseudoacacia",1,132.7323,13,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-264","APCO","APCO",NA,"3",4,2018,"20180808",17588,25782,NA,"Cercis canadensis",1,86.5901,10.5,0,0,NA,"Recruit Standing",5,"Sub-Canopy",0
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9660,18086,NA,"Liriodendron tulipifera",1,206.1199,16.2,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-265","APCO","APCO",NA,"2",4,2014,"20140805",9660,18086,NA,"Liriodendron tulipifera",1,268.8025,18.5,0,0,"Vines in the crown","Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"3",4,2018,"20180807",9660,18086,NA,"Liriodendron tulipifera",1,320.4739,20.2,0,0,"Vines in the crown","Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9661,18048,NA,"Juniperus virginiana",1,80.1185,10.1,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-265","APCO","APCO",NA,"2",4,2014,"20140805",9661,18048,NA,"Juniperus virginiana",1,103.8689,11.5,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-265","APCO","APCO",NA,"3",4,2018,"20180807",9661,18048,NA,"Juniperus virginiana",1,114.9901,12.1,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9662,-9999999950,NA,"Unknown species",1,0,0,174.3662,14.9,NA,"Dead Standing",NA,NA,0
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9663,18048,NA,"Juniperus virginiana",1,232.3522,17.2,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-265","APCO","APCO",NA,"2",4,2014,"20140805",9663,18048,NA,"Juniperus virginiana",1,274.6459,18.7,0,0,"Vines in the crown","Alive Standing",5,"Sub-Canopy",1
"APCO-265","APCO","APCO",NA,"3",4,2018,"20180807",9663,18048,NA,"Juniperus virginiana",1,292.553,19.3,0,0,NA,"Alive Standing",5,"Sub-Canopy",1
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9664,18086,NA,"Liriodendron tulipifera",1,280.5521,18.9,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-265","APCO","APCO",NA,"2",4,2014,"20140805",9664,18086,NA,"Liriodendron tulipifera",1,326.8513,20.4,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"3",4,2018,"20180807",9664,18086,NA,"Liriodendron tulipifera",1,390.5707,22.3,0,0,"Vines in the crown","Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9665,18086,NA,"Liriodendron tulipifera",1,346.3606,21,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-265","APCO","APCO",NA,"2",4,2014,"20140805",9665,18086,NA,"Liriodendron tulipifera",1,419.0963,23.1,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"3",4,2018,"20180807",9665,18086,NA,"Liriodendron tulipifera",1,490.8739,25,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9666,18086,NA,"Liriodendron tulipifera",1,268.8025,18.5,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-265","APCO","APCO",NA,"2",4,2014,"20140805",9666,18086,NA,"Liriodendron tulipifera",1,363.0503,21.5,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"3",4,2018,"20180807",9666,18086,NA,"Liriodendron tulipifera",1,467.5947,24.4,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9667,18086,NA,"Liriodendron tulipifera",1,301.7186,19.6,0,0,NA,"Alive Standing",3,"Co-dominant",0
"APCO-265","APCO","APCO",NA,"2",4,2014,"20140805",9667,18086,NA,"Liriodendron tulipifera",1,363.0503,21.5,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"3",4,2018,"20180807",9667,18086,NA,"Liriodendron tulipifera",1,433.7361,23.5,0,0,NA,"Alive Standing",3,"Co-dominant",1
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9668,18086,NA,"Liriodendron tulipifera",1,80.1185,10.1,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9669,18086,NA,"Liriodendron tulipifera",1,88.2473,10.6,0,0,NA,"Alive Broken",4,"Intermediate",0
"APCO-265","APCO","APCO",NA,"2",4,2014,"20140805",9669,18086,NA,"Liriodendron tulipifera",1,0,0,83.3229,10.3,NA,"Dead Standing",NA,NA,0
"APCO-265","APCO","APCO",NA,"1",4,2010,"20100818",9670,28728,NA,"Acer rubrum",1,89.9202,10.7,0,0,NA,"Alive Standing",4,"Intermediate",0
"APCO-265","APCO","APCO",NA,"2",4,2014,"20140805",9670,28728,NA,"Acer rubrum",1,105.6832,11.6,0,0,NA,"Alive Standing",4,"Intermediate",1
"APCO-265","APCO","APCO",NA,"3",4,2018,"20180807",9670,28728,NA,"Acer rubrum",1,103.8689,11.5,0,0,NA,"Alive Standing",4,"Intermediate",1
