"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","TaxonCode","Latin_Name","Host_Tree_Tag","Host_TSN","Host_Latin_Name","Host_Status","Condition","Exotic"
"COLO-341","COLO","COLO_YORK","Yorktown","3",1,"MIDN",2019,"20190806",NA,"Vitis",17041,19040,"Celtis occidentalis","Recruit Standing","Vines in the crown",0
"APCO-266","APCO","APCO",NA,"1",4,"MIDN",2010,"20100817",NA,"Vitis",9215,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"VAFO-159","VAFO","VAFO",NA,"1",3,"MIDN",2009,"20090729",NA,"Vitis",6174,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"GETT-173","GETT","GETT",NA,"3",3,"MIDN",2017,"20170725",NA,"Vitis",13621,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"3",3,"MIDN",2017,"20170831",NA,"Vitis",16414,27982,"Ilex opaca","Recruit Leaning","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"3",1,"MIDN",2015,"20150909",NA,"Vitis",642,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"RICH-148","RICH","RICH",NA,"3",2,"MIDN",2016,"20160824",NA,"Vitis",12537,19288,"Quercus coccinea","Alive Standing","Vines in the crown",0
"RICH-314","RICH","RICH",NA,"1",4,"MIDN",2010,"20100921",NA,"Vitis",11450,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"APCO-177","APCO","APCO",NA,"2",3,"MIDN",2013,"20130806",NA,"Vitis",6712,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"APCO-266","APCO","APCO",NA,"3",4,"MIDN",2018,"20180808",NA,"Vitis",9211,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"VAFO-042","VAFO","VAFO",NA,"1",1,"MIDN",2007,"20070725",NA,"Vitis",1429,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"PETE-141","PETE","PETE_EAST","EAST","1",2,"MIDN",2008,"20080911",NA,"Vitis",5180,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"2",4,"MIDN",2014,"20140805",NA,"Vitis",9728,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-072","RICH","RICH",NA,NA,1,"MIDN",2019,"20190821",NA,"Vitis",11630,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-042","VAFO","VAFO",NA,NA,1,"MIDN",2019,"20190716",NA,"Vitis",1424,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"VAFO-080","VAFO","VAFO",NA,"2",2,"MIDN",2012,"20120730",NA,"Vitis",4954,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"PETE-300","PETE","PETE_FIVE","FIVE","1",4,"MIDN",2010,"20100914",NA,"Vitis",10967,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"GETT-174","GETT","GETT",NA,"1",3,"MIDN",2009,"20090805",NA,"Vitis",6652,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,NA,1,"MIDN",2019,"20190821",NA,"Vitis",444,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"VAFO-159","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130722",NA,"Vitis",6173,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"THST-130","THST","THST",NA,"3",2,"MIDN",2016,"20160825",NA,"Vitis",3925,19020,"Platanus occidentalis","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",17503,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-183","APCO","APCO",NA,"3",3,"MIDN",2017,"20170731",NA,"Vitis",7427,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"3",3,"MIDN",2017,"20170718",NA,"Vitis",6138,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"SAHI-236","SAHI","SAHI",NA,"3",3,"MIDN",2017,"20170913",NA,"Vitis",7531,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"PETE-026","PETE","PETE_EAST","EAST","3",1,"MIDN",2015,"20150901",NA,"Vitis",1035,19447,"Quercus velutina","Alive Standing","Vines in the crown",0
"PETE-022","PETE","PETE_EAST","EAST",NA,1,"MIDN",2019,"20190812",NA,"Vitis",848,19020,"Platanus occidentalis","Alive Standing","Vines in the crown",0
"VAFO-082","VAFO","VAFO",NA,"1",2,"MIDN",2008,"20080806",NA,"Vitis",4795,28731,"Acer saccharum","Alive Standing","Vines in the crown",0
"APCO-265","APCO","APCO",NA,"2",4,"MIDN",2014,"20140805",NA,"Vitis",9672,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-079","VAFO","VAFO",NA,"3",2,"MIDN",2016,"20160728",NA,"Vitis",4930,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"PETE-305","PETE","PETE_FIVE","FIVE","3",4,"MIDN",2018,"20180829",NA,"Vitis",10442,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"3",3,"MIDN",2017,"20170718",NA,"Vitis",6168,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"RICH-233","RICH","RICH",NA,"1",3,"MIDN",2009,"20090916",NA,"Vitis",10784,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"APCO-183","APCO","APCO",NA,"1",3,"MIDN",2009,"20090812",NA,"Vitis",7423,23855,"Diospyros virginiana","Alive Standing","Vines in the crown",0
"RICH-207","RICH","RICH",NA,"1",3,"MIDN",2009,"20090903",NA,"Vitis",8683,27982,"Ilex opaca","Alive Leaning","Vines in the crown",0
"VAFO-159","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130722",NA,"Vitis",13797,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"APCO-265","APCO","APCO",NA,"2",4,"MIDN",2014,"20140805",NA,"Vitis",9660,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"ASIS-385","ASIS","ASIS",NA,NA,1,"MIDN",2019,"20190910",NA,"Vitis",17337,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"GEWA-320","GEWA","GEWA",NA,"3",1,"MIDN",2019,"20190829",NA,"Vitis",11668,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"COLO-340","COLO","COLO_JAMES","Jamestown","2",1,"MIDN",2015,"20150811",NA,"Vitis",12320,23855,"Diospyros virginiana","Alive Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"2",1,"MIDN",2011,"20110725",NA,"Vitis",1332,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",9740,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"FRSP-113","FRSP","FRSP_FRED","FRED","3",2,"MIDN",2016,"20160830",NA,"Vitis",4189,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-177","APCO","APCO",NA,"3",3,"MIDN",2017,"20170802",NA,"Vitis",6722,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"RICH-131","RICH","RICH",NA,"2",2,"MIDN",2012,"20120913",NA,"Vitis",3881,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"2",4,"MIDN",2014,"20140827",NA,"Vitis",11757,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"VAFO-079","VAFO","VAFO",NA,"3",2,"MIDN",2016,"20160728",NA,"Vitis",4932,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"RICH-230","RICH","RICH",NA,"3",3,"MIDN",2017,"20170828",NA,"Vitis",10751,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN",2019,"20190807",NA,"Vitis",13104,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"GETT-168","GETT","GETT",NA,"2",3,"MIDN",2013,"20130729",NA,"Vitis",6449,18158,"Sassafras albidum","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"3",4,"MIDN",2018,"20180904",NA,"Vitis",14266,27982,"Ilex opaca","Alive Fallen","Vines in the crown",0
"VAFO-082","VAFO","VAFO",NA,"1",2,"MIDN",2008,"20080806",NA,"Vitis",2870,19020,"Platanus occidentalis","Alive Standing","Vines in the crown",0
"COLO-337","COLO","COLO_YORK","Yorktown","2",1,"MIDN",2015,"20150812",NA,"Vitis",13103,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",9730,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"VAFO-156","VAFO","VAFO",NA,"3",3,"MIDN",2017,"20170720",NA,"Vitis",6115,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"GEWA-320","GEWA","GEWA",NA,"3",1,"MIDN",2019,"20190829",NA,"Vitis",11638,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130722",NA,"Vitis",6137,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"PETE-296","PETE","PETE_EAST","EAST","3",4,"MIDN",2018,"20180827",NA,"Vitis",10361,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"VAFO-042","VAFO","VAFO",NA,"2",1,"MIDN",2011,"20110726",NA,"Vitis",1426,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN",2016,"20160823",NA,"Vitis",4379,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"PETE-369","PETE","PETE_EAST","EAST","3",3,"MIDN",2017,"20170815",NA,"Vitis",15322,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"PETE-021","PETE","PETE_EAST","EAST","1",1,"MIDN",2007,"20070618",NA,"Vitis",812,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"PETE-138","PETE","PETE_EAST","EAST","2",2,"MIDN",2012,"20120910",NA,"Vitis",5047,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-177","APCO","APCO",NA,"2",3,"MIDN",2013,"20130806",NA,"Vitis",6716,19247,"Carya tomentosa","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"3",3,"MIDN",2017,"20170831",NA,"Vitis",10584,504714,"Quercus muehlenbergii","Alive Standing","Vines in the crown",0
"APCO-100","APCO","APCO",NA,"3",2,"MIDN",2016,"20160809",NA,"Vitis",2881,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"2",4,"MIDN",2014,"20140827",NA,"Vitis",11756,19049,"Ulmus americana","Alive Leaning","Vines in the crown",0
"VAFO-156","VAFO","VAFO",NA,"1",3,"MIDN",2009,"20090728",NA,"Vitis",6105,19487,"Betula lenta","Alive Standing","Vines in the crown",0
"GEWA-294","GEWA","GEWA",NA,"1",4,"MIDN",2010,"20100909",NA,"Vitis",10258,27982,"Ilex opaca","Alive Leaning","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"2",1,"MIDN",2011,"20110725",NA,"Vitis",1337,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"PETE-022","PETE","PETE_EAST","EAST","2",1,"MIDN",2011,"20110817",NA,"Vitis",11586,19020,"Platanus occidentalis","Alive Leaning","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",9731,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"3",1,"MIDN",2015,"20150909",NA,"Vitis",633,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"COLO-341","COLO","COLO_YORK","Yorktown","3",1,"MIDN",2019,"20190806",NA,"Vitis",12336,19040,"Celtis occidentalis","Alive Standing","Vines in the crown",0
"COLO-340","COLO","COLO_JAMES","Jamestown","1",1,"MIDN",2011,"20110913",NA,"Vitis",12320,23855,"Diospyros virginiana","Alive Standing","Vines in the crown",0
"GETT-029","GETT","GETT",NA,"3",1,"MIDN",2015,"20150728",NA,"Vitis",1094,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-314","RICH","RICH",NA,"3",4,"MIDN",2018,"20180904",NA,"Vitis",11451,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"FRSP-113","FRSP","FRSP_FRED","FRED","3",2,"MIDN",2016,"20160830",NA,"Vitis",4188,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-072","RICH","RICH",NA,"3",1,"MIDN",2015,"20150824",NA,"Vitis",11631,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-042","VAFO","VAFO",NA,NA,1,"MIDN",2019,"20190716",NA,"Vitis",1426,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"RICH-072","RICH","RICH",NA,NA,1,"MIDN",2019,"20190821",NA,"Vitis",2614,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"VAFO-156","VAFO","VAFO",NA,"3",3,"MIDN",2017,"20170720",NA,"Vitis",6107,27806,"Cornus florida","Alive Standing","Vines in the crown",0
"SAHI-236","SAHI","SAHI",NA,"3",3,"MIDN",2017,"20170913",NA,"Vitis",7532,19487,"Betula lenta","Alive Standing","Vines in the crown",0
"VAFO-159","VAFO","VAFO",NA,"1",3,"MIDN",2009,"20090729",NA,"Vitis",6176,28749,"Acer negundo","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"3",4,"MIDN",2018,"20180904",NA,"Vitis",11741,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"GEWA-320","GEWA","GEWA",NA,"3",1,"MIDN",2019,"20190829",NA,"Vitis",11654,18048,"Juniperus virginiana","Alive Leaning","Vines in the crown",0
"THST-130","THST","THST",NA,"2",2,"MIDN",2012,"20120906",NA,"Vitis",3920,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"PETE-022","PETE","PETE_EAST","EAST","2",1,"MIDN",2011,"20110817",NA,"Vitis",844,19020,"Platanus occidentalis","Alive Standing","Vines in the crown",0
"PETE-022","PETE","PETE_EAST","EAST","1",1,"MIDN",2007,"20070618",NA,"Vitis",842,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"VAFO-079","VAFO","VAFO",NA,"3",2,"MIDN",2016,"20160728",NA,"Vitis",4936,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"HOFU-249","HOFU","HOFU",NA,"3",4,"MIDN",2018,"20180726",NA,"Vitis",14603,19290,"Quercus alba","Alive Standing","Vines in the crown",0
"APCO-184","APCO","APCO",NA,"2",3,"MIDN",2013,"20130805",NA,"Vitis",13651,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"COLO-346","COLO","COLO_YORK","Yorktown","1",2,"MIDN",2012,"20120816",NA,"Vitis",12757,183691,"Acer floridanum","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"3",1,"MIDN",2015,"20150909",NA,"Vitis",641,19408,"Quercus rubra","Alive Standing","Vines in the crown",0
"APCO-184","APCO","APCO",NA,"1",3,"MIDN",2009,"20090812",NA,"Vitis",13651,24764,"Prunus serotina","Alive Standing","Vines in the crown",0
"GETT-173","GETT","GETT",NA,"1",3,"MIDN",2009,"20090804",NA,"Vitis",6600,25782,"Cercis canadensis","Alive Leaning","Vines in the crown",0
"VAFO-079","VAFO","VAFO",NA,"3",2,"MIDN",2016,"20160728",NA,"Vitis",4926,19049,"Ulmus americana","Alive Standing","Vines in the crown",0
"RICH-072","RICH","RICH",NA,"1",1,"MIDN",2007,"20070921",NA,"Vitis",11631,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130722",NA,"Vitis",6164,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"FRSP-113","FRSP","FRSP_FRED","FRED","2",2,"MIDN",2012,"20120920",NA,"Vitis",13793,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-009","APCO","APCO",NA,"2",1,"MIDN",2011,"20110809",NA,"Vitis",311,19422,"Quercus stellata","Alive Standing","Vines in the crown",0
"GEWA-295","GEWA","GEWA",NA,"3",4,"MIDN",2018,"20180910",NA,"Vitis",10315,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"2",4,"MIDN",2014,"20140805",NA,"Vitis",9733,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-309","RICH","RICH",NA,"3",4,"MIDN",2018,"20180830",NA,"Vitis",11822,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"PETE-138","PETE","PETE_EAST","EAST","2",2,"MIDN",2012,"20120910",NA,"Vitis",5058,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"FRSP-282","FRSP","FRSP_CHWILD","CHWILD","2",4,"MIDN",2014,"20140902",NA,"Vitis",8272,19447,"Quercus velutina","Alive Standing","Vines in the crown",0
"GETT-033","GETT","GETT",NA,"2",1,"MIDN",2011,"20110802",NA,"Vitis",1238,19408,"Quercus rubra","Alive Standing","Vines in the crown",0
"HOFU-249","HOFU","HOFU",NA,"2",4,"MIDN",2014,"20140721",NA,"Vitis",9011,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-082","VAFO","VAFO",NA,"2",2,"MIDN",2012,"20120731",NA,"Vitis",2870,19020,"Platanus occidentalis","Alive Standing","Vines in the crown",0
"APCO-265","APCO","APCO",NA,"3",4,"MIDN",2018,"20180807",NA,"Vitis",9660,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"1",3,"MIDN",2009,"20090901",NA,"Vitis",10586,27982,"Ilex opaca","Alive Leaning","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"1",3,"MIDN",2009,"20090901",NA,"Vitis",15259,27982,"Ilex opaca","Alive Leaning","Vines in the crown",0
"GETT-090","GETT","GETT",NA,"1",2,"MIDN",2008,"20080812",NA,"Vitis",3116,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-266","APCO","APCO",NA,"2",4,"MIDN",2014,"20140806",NA,"Vitis",9214,32929,"Fraxinus pennsylvanica","Alive Standing","Vines in the crown",0
"COLO-337","COLO","COLO_YORK","Yorktown","1",1,"MIDN",2011,"20110912",NA,"Vitis",13117,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"2",4,"MIDN",2014,"20140805",NA,"Vitis",9731,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"GETT-168","GETT","GETT",NA,"3",3,"MIDN",2017,"20170726",NA,"Vitis",6447,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-156","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130725",NA,"Vitis",6115,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"GETT-033","GETT","GETT",NA,"3",1,"MIDN",2015,"20150727",NA,"Vitis",1238,19408,"Quercus rubra","Alive Standing","Vines in the crown",0
"RICH-131","RICH","RICH",NA,"3",2,"MIDN",2016,"20160831",NA,"Vitis",3884,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN",2016,"20160823",NA,"Vitis",4353,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,"2",1,"MIDN",2011,"20110725",NA,"Vitis",1322,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"RICH-306","RICH","RICH",NA,"3",4,"MIDN",2018,"20180904",NA,"Vitis",11749,19247,"Carya tomentosa","Alive Standing","Vines in the crown",0
"VAFO-156","VAFO","VAFO",NA,"2",3,"MIDN",2013,"20130725",NA,"Vitis",13460,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"APCO-009","APCO","APCO",NA,"2",1,"MIDN",2011,"20110809",NA,"Vitis",328,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","2",2,"MIDN",2012,"20120828",NA,"Vitis",4369,183394,"Pinus virginiana","Alive Standing","Vines in the crown",0
"HOFU-050","HOFU","HOFU",NA,"1",1,"MIDN",2007,"20070813",NA,"Vitis",1693,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"HOFU-247","HOFU","HOFU",NA,"1",4,"MIDN",2010,"20100805",NA,"Vitis",7846,19049,"Ulmus americana","Alive Leaning","Vines in the crown",0
"PETE-297","PETE","PETE_EAST","EAST","1",4,"MIDN",2010,"20100913",NA,"Vitis",10384,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"GETT-168","GETT","GETT",NA,"1",3,"MIDN",2009,"20090803",NA,"Vitis",6442,19504,"Carpinus caroliniana","Alive Standing","Vines in the crown",0
"PETE-026","PETE","PETE_EAST","EAST","2",1,"MIDN",2011,"20110817",NA,"Vitis",1029,19027,"Liquidambar styraciflua","Alive Leaning","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"1",3,"MIDN",2009,"20090728",NA,"Vitis",6166,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,NA,1,"MIDN",2019,"20190821",NA,"Vitis",8425,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"COLO-371","COLO","COLO_YORK","Yorktown","1",4,"MIDN",2014,"20140811",NA,"Vitis",14825,19020,"Platanus occidentalis","Alive Standing","Vines in the crown",0
"APCO-100","APCO","APCO",NA,"3",2,"MIDN",2016,"20160809",NA,"Vitis",2885,19254,"Juglans nigra","Alive Standing","Vines in the crown",0
"RICH-311","RICH","RICH",NA,"2",4,"MIDN",2014,"20140903",NA,"Vitis",11731,19447,"Quercus velutina","Alive Standing","Vines in the crown",0
"PETE-141","PETE","PETE_EAST","EAST","1",2,"MIDN",2008,"20080911",NA,"Vitis",5181,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"RICH-134","RICH","RICH",NA,"1",2,"MIDN",2008,"20080904",NA,"Vitis",4680,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"3",1,"MIDN",2015,"20150909",NA,"Vitis",8424,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"APCO-177","APCO","APCO",NA,"1",3,"MIDN",2009,"20090810",NA,"Vitis",6725,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"1",3,"MIDN",2009,"20090728",NA,"Vitis",6137,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"3",1,"MIDN",2015,"20150909",NA,"Vitis",728,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"FRSP-113","FRSP","FRSP_FRED","FRED","1",2,"MIDN",2008,"20080826",NA,"Vitis",4184,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-015","RICH","RICH",NA,"3",1,"MIDN",2015,"20150909",NA,"Vitis",634,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"APCO-268","APCO","APCO",NA,"1",4,"MIDN",2010,"20100818",NA,"Vitis",9728,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"VAFO-241","VAFO","VAFO",NA,"3",4,"MIDN",2018,"20180725",NA,"Vitis",14513,18158,"Sassafras albidum","Alive Standing","Vines in the crown",0
"FRSP-118","FRSP","FRSP_SPOT","SPOT","1",2,"MIDN",2008,"20080902",NA,"Vitis",4380,183394,"Pinus virginiana","Alive Standing","Vines in the crown",0
"RICH-238","RICH","RICH",NA,"3",3,"MIDN",2017,"20170828",NA,"Vitis",8595,19447,"Quercus velutina","Alive Broken","Vines in the crown",0
"PETE-296","PETE","PETE_EAST","EAST","3",4,"MIDN",2018,"20180827",NA,"Vitis",10353,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"GEWA-320","GEWA","GEWA",NA,"2",1,"MIDN",2015,"20150819",NA,"Vitis",11669,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"RICH-207","RICH","RICH",NA,"2",3,"MIDN",2013,"20130920",NA,"Vitis",8679,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"RICH-207","RICH","RICH",NA,"3",3,"MIDN",2017,"20170907",NA,"Vitis",8674,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"RICH-314","RICH","RICH",NA,"2",4,"MIDN",2014,"20140827",NA,"Vitis",11449,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"VAFO-160","VAFO","VAFO",NA,"3",3,"MIDN",2017,"20170718",NA,"Vitis",12899,35253,"Viburnum prunifolium","Alive Standing","Vines in the crown",0
"FRSP-113","FRSP","FRSP_FRED","FRED","3",2,"MIDN",2016,"20160830",NA,"Vitis",4182,18048,"Juniperus virginiana","Alive Standing","Vines in the crown",0
"APCO-267","APCO","APCO",NA,"3",4,"MIDN",2018,"20180807",NA,"Vitis",14596,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"ASIS-388","ASIS","ASIS",NA,NA,1,"MIDN",2019,"20190911",NA,"Vitis",16940,18037,"Pinus taeda","Alive Standing","Vines in the crown",0
"RICH-233","RICH","RICH",NA,"2",3,"MIDN",2013,"20130905",NA,"Vitis",10780,27821,"Nyssa sylvatica","Alive Standing","Vines in the crown",0
"PETE-300","PETE","PETE_FIVE","FIVE","2",4,"MIDN",2014,"20140910",NA,"Vitis",10967,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"GEWA-214","GEWA","GEWA",NA,"3",3,"MIDN",2017,"20170831",NA,"Vitis",10807,27982,"Ilex opaca","Alive Standing","Vines in the crown",0
"COLO-350","COLO","COLO_YORK","Yorktown","1",2,"MIDN",2012,"20120821",NA,"Vitis",12673,27806,"Cornus florida","Alive Standing","Vines in the crown",0
"COLO-337","COLO","COLO_YORK","Yorktown","3",1,"MIDN",2019,"20190807",NA,"Vitis",13117,18086,"Liriodendron tulipifera","Alive Standing","Vines in the crown",0
"PETE-189","PETE","PETE_EAST","EAST","3",3,"MIDN",2017,"20170814",NA,"Vitis",6244,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"COLO-370","COLO","COLO_YORK","Yorktown","2",4,"MIDN",2018,"20180815",NA,"Vitis",14819,19027,"Liquidambar styraciflua","Alive Standing","Vines in the crown",0
"PETE-137","PETE","PETE_EAST","EAST","2",2,"MIDN",2012,"20120912",NA,"Vitis",5039,19374,"Quercus marilandica","Alive Standing","Vines in the crown",0
"APCO-267","APCO","APCO",NA,"2",4,"MIDN",2014,"20140805",NA,"Vitis",14596,28728,"Acer rubrum","Recruit Standing","Vines in the crown",0
"VAFO-038","VAFO","VAFO",NA,NA,1,"MIDN",2019,"20190718",NA,"Vitis",1322,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"PETE-305","PETE","PETE_FIVE","FIVE","2",4,"MIDN",2014,"20140910",NA,"Vitis",10442,28728,"Acer rubrum","Alive Standing","Vines in the crown",0
"VAFO-159","VAFO","VAFO",NA,"3",3,"MIDN",2017,"20170718",NA,"Vitis",6172,32931,"Fraxinus americana","Alive Standing","Vines in the crown",0
"RICH-317","RICH","RICH",NA,"2",4,"MIDN",2014,"20140827",NA,"Vitis",12024,19447,"Quercus velutina","Alive Standing","Vines in the crown",0
