"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Tag","TSN","TaxonCode","Latin_Name","StemsLive","StemsDead","SumLiveBasalArea_cm2","SumDeadBasalArea_cm2","Equiv_Live_DBH_cm","Equiv_Dead_DBH_cm","Status","Habit","Browsed","Browsable"
"RICH-304","RICH","RICH",NA,"3",4,"MIDN","2018",20180906,14287,18158,NA,"Sassafras albidum",1,0,6.6052,NA,2.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-211","FRSP","FRSP_CHWILD","CHWILD","3",3,"MIDN","2017",20170823,10567,18158,NA,"Sassafras albidum",1,0,4.9087,NA,2.5,NA,"Alive Standing","Tree",NA,NA
"RICH-309","RICH","RICH",NA,"1",4,"MIDN","2010",20100916,11830,18158,NA,"Sassafras albidum",1,0,1.5394,NA,1.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-200","FRSP","FRSP_FRED","FRED","2",3,"MIDN","2013",20130828,8144,18158,NA,"Sassafras albidum",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"HOFU-165","HOFU","HOFU",NA,"2",3,"MIDN","2013",20130724,6516,18158,NA,"Sassafras albidum",1,0,9.6211,NA,3.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-043","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070807,1435,18158,NA,"Sassafras albidum",1,0,29.2247,NA,6.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","1",2,"MIDN","2008",20080826,4212,18158,NA,"Sassafras albidum",1,0,2.2698,NA,1.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-117","FRSP","FRSP_FRED","FRED","2",2,"MIDN","2012",20120905,4287,18158,NA,"Sassafras albidum",1,0,1.3273,NA,1.3,NA,"Alive Standing","Tree",NA,NA
"FRSP-284","FRSP","FRSP_CHWILD","CHWILD","3",4,"MIDN","2018",20180823,14938,18158,NA,"Sassafras albidum",1,0,6.1575,NA,2.8,NA,"Alive Standing","Tree",NA,NA
"GETT-258","GETT","GETT",NA,"2",4,"MIDN","2014",20140728,7992,18158,NA,"Sassafras albidum",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-200","FRSP","FRSP_FRED","FRED","2",3,"MIDN","2013",20130828,8150,18158,NA,"Sassafras albidum",1,0,33.1831,NA,6.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-211","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130822,10567,18158,NA,"Sassafras albidum",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"VAFO-242","VAFO","VAFO",NA,"1",4,"MIDN","2010",20100803,7713,18158,NA,"Sassafras albidum",1,0,18.8574,NA,4.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-049","FRSP","FRSP_CHWILD","CHWILD","3",1,"MIDN","2015",20150910,14111,18158,NA,"Sassafras albidum",1,0,31.1725,NA,6.3,NA,"Alive Standing","Tree",NA,NA
"FRSP-049","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110829,14111,18158,NA,"Sassafras albidum",1,0,26.4208,NA,5.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-223","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130820,11164,18158,NA,"Sassafras albidum",1,0,2.2698,NA,1.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-223","FRSP","FRSP_CHWILD","CHWILD","3",3,"MIDN","2017",20170905,11177,18158,NA,"Sassafras albidum",1,0,18.0956,NA,4.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-200","FRSP","FRSP_FRED","FRED","3",3,"MIDN","2017",20170817,8148,18158,NA,"Sassafras albidum",1,0,15.2053,NA,4.4,NA,"Alive Standing","Tree",NA,NA
"SAHI-236","SAHI","SAHI",NA,"3",3,"MIDN","2017",20170913,17199,18158,NA,"Sassafras albidum",1,0,2.8353,NA,1.9,NA,"Recruit Standing","Tree",NA,NA
"FRSP-043","FRSP","FRSP_CHWILD","CHWILD","3",1,"MIDN","2015",20150826,1435,18158,NA,"Sassafras albidum",1,0,30.1907,NA,6.2,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","3",2,"MIDN","2016",20160818,4208,18158,NA,"Sassafras albidum",1,0,10.1788,NA,3.6,NA,"Alive Standing","Tree",NA,NA
"FRSP-223","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090826,11168,18158,NA,"Sassafras albidum",1,0,19.635,NA,5,NA,"Alive Standing","Tree",NA,NA
"VAFO-242","VAFO","VAFO",NA,"2",4,"MIDN","2014",20140723,7713,18158,NA,"Sassafras albidum",1,0,20.4282,NA,5.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-112","FRSP","FRSP_FRED","FRED","1",2,"MIDN","2008",20080826,4193,18158,NA,"Sassafras albidum",1,0,44.1786,NA,7.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","3",2,"MIDN","2016",20160818,4214,18158,NA,"Sassafras albidum",1,0,21.2372,NA,5.2,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","1",2,"MIDN","2008",20080826,4211,18158,NA,"Sassafras albidum",1,0,0.9503,NA,1.1,NA,"Alive Standing","Tree",NA,NA
"PETE-024","PETE","PETE_EAST","EAST","1",1,"MIDN","2007",20070619,960,18158,NA,"Sassafras albidum",1,0,8.0425,NA,3.2,NA,"Alive Standing","Tree",NA,NA
"FRSP-211","FRSP","FRSP_CHWILD","CHWILD","3",3,"MIDN","2017",20170823,10568,18158,NA,"Sassafras albidum",1,0,15.2053,NA,4.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-043","FRSP","FRSP_CHWILD","CHWILD",NA,1,"MIDN","2019",20190916,1435,18158,NA,"Sassafras albidum",1,0,33.1831,NA,6.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-223","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090826,11170,18158,NA,"Sassafras albidum",1,0,18.8574,NA,4.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-043","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110830,1435,18158,NA,"Sassafras albidum",1,0,28.2743,NA,6,NA,"Alive Standing","Tree",NA,NA
"FRSP-223","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090826,11171,18158,NA,"Sassafras albidum",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-318","FRSP","FRSP_SPOT","SPOT","3",4,"MIDN","2018",20180820,11939,18158,NA,"Sassafras albidum",1,0,11.3411,NA,3.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-112","FRSP","FRSP_FRED","FRED","3",2,"MIDN","2016",20160818,4193,18158,NA,"Sassafras albidum",1,0,54.1061,NA,8.3,NA,"Alive Standing","Tree",NA,NA
"RICH-309","RICH","RICH",NA,"3",4,"MIDN","2018",20180830,11829,18158,NA,"Sassafras albidum",1,0,5.3093,NA,2.6,NA,"Alive Fallen","Tree",NA,NA
"FRSP-200","FRSP","FRSP_FRED","FRED","3",3,"MIDN","2017",20170817,8149,18158,NA,"Sassafras albidum",1,0,17.3494,NA,4.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-200","FRSP","FRSP_FRED","FRED","1",3,"MIDN","2009",20090824,8148,18158,NA,"Sassafras albidum",1,0,9.6211,NA,3.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-200","FRSP","FRSP_FRED","FRED","3",3,"MIDN","2017",20170817,8144,18158,NA,"Sassafras albidum",1,0,3.8013,NA,2.2,NA,"Alive Standing","Tree",NA,NA
"FRSP-211","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090826,10568,18158,NA,"Sassafras albidum",1,0,8.0425,NA,3.2,NA,"Alive Standing","Tree",NA,NA
"FRSP-211","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130822,10568,18158,NA,"Sassafras albidum",1,0,10.7521,NA,3.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-127","FRSP","FRSP_CHWILD","CHWILD","1",2,"MIDN","2008",20080909,4558,18158,NA,"Sassafras albidum",1,0,15.9043,NA,4.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-125","FRSP","FRSP_CHWILD","CHWILD","3",2,"MIDN","2016",20160907,3842,18158,NA,"Sassafras albidum",1,0,3.8013,NA,2.2,NA,"Alive Standing","Tree",NA,NA
"FRSP-200","FRSP","FRSP_FRED","FRED","2",3,"MIDN","2013",20130828,8149,18158,NA,"Sassafras albidum",1,0,13.2025,NA,4.1,NA,"Alive Standing","Tree",NA,NA
"RICH-309","RICH","RICH",NA,"2",4,"MIDN","2014",20140911,11830,18158,NA,"Sassafras albidum",1,0,2.0106,NA,1.6,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","2",2,"MIDN","2012",20120905,4213,18158,NA,"Sassafras albidum",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-284","FRSP","FRSP_CHWILD","CHWILD","2",4,"MIDN","2014",20140821,8341,18158,NA,"Sassafras albidum",1,0,1.5394,NA,1.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-055","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070913,1994,18158,NA,"Sassafras albidum",1,0,2.8353,NA,1.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","1",2,"MIDN","2008",20080826,4210,18158,NA,"Sassafras albidum",1,0,15.2053,NA,4.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-062","FRSP","FRSP_CHWILD","CHWILD",NA,1,"MIDN","2019",20190828,18148,18158,NA,"Sassafras albidum",1,0,2.2698,NA,1.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-117","FRSP","FRSP_FRED","FRED","1",2,"MIDN","2008",20080827,4287,18158,NA,"Sassafras albidum",1,0,1.5394,NA,1.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","2",2,"MIDN","2012",20120905,4208,18158,NA,"Sassafras albidum",1,0,6.1575,NA,2.8,NA,"Alive Standing","Tree",NA,NA
"SAHI-229","SAHI","SAHI",NA,"3",3,"MIDN","2017",20170914,17139,18158,NA,"Sassafras albidum",1,0,0.7854,NA,1,NA,"Recruit Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","2",2,"MIDN","2012",20120905,4210,18158,NA,"Sassafras albidum",1,0,18.0956,NA,4.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-223","FRSP","FRSP_CHWILD","CHWILD","1",3,"MIDN","2009",20090826,11172,18158,NA,"Sassafras albidum",1,0,0.9503,NA,1.1,NA,"Alive Standing","Tree",NA,NA
"APCO-071","APCO","APCO",NA,"1",1,"MIDN","2007",20070920,2559,18158,NA,"Sassafras albidum",1,0,1.131,NA,1.2,NA,"Alive Standing","Tree",NA,NA
"FRSP-127","FRSP","FRSP_CHWILD","CHWILD","2",2,"MIDN","2012",20120829,4558,18158,NA,"Sassafras albidum",1,0,13.2025,NA,4.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-284","FRSP","FRSP_CHWILD","CHWILD","2",4,"MIDN","2014",20140821,14938,18158,NA,"Sassafras albidum",1,0,4.5239,NA,2.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-284","FRSP","FRSP_CHWILD","CHWILD","3",4,"MIDN","2018",20180823,8341,18158,NA,"Sassafras albidum",1,0,2.5447,NA,1.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-284","FRSP","FRSP_CHWILD","CHWILD","1",4,"MIDN","2010",20100829,14938,18158,NA,"Sassafras albidum",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"RICH-309","RICH","RICH",NA,"2",4,"MIDN","2014",20140911,11829,18158,NA,"Sassafras albidum",1,0,4.1548,NA,2.3,NA,"Alive Standing","Tree",NA,NA
"ASIS-385","ASIS","ASIS",NA,NA,1,"MIDN","2019",20190910,17346,18158,NA,"Sassafras albidum",1,0,76.9769,NA,9.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-055","FRSP","FRSP_CHWILD","CHWILD",NA,1,"MIDN","2019",20190828,1994,18158,NA,"Sassafras albidum",1,0,9.6211,NA,3.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-049","FRSP","FRSP_CHWILD","CHWILD",NA,1,"MIDN","2019",20190827,14111,18158,NA,"Sassafras albidum",1,0,33.1831,NA,6.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-145","FRSP","FRSP_SPOT","SPOT","3",2,"MIDN","2016",20160823,16565,18158,NA,"Sassafras albidum",1,0,4.9087,NA,2.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-062","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070913,2060,18158,NA,"Sassafras albidum",1,0,12.5664,NA,4,NA,"Alive Standing","Tree",NA,NA
"FRSP-062","FRSP","FRSP_CHWILD","CHWILD",NA,1,"MIDN","2019",20190828,2060,18158,NA,"Sassafras albidum",1,0,13.8544,NA,4.2,NA,"Alive Standing","Tree",NA,NA
"FRSP-117","FRSP","FRSP_FRED","FRED","2",2,"MIDN","2012",20120905,4290,18158,NA,"Sassafras albidum",1,0,2.0106,NA,1.6,NA,"Alive Standing","Tree",NA,NA
"COLO-364","COLO","COLO_JAMES","Jamestown","2",3,"MIDN","2017",20170809,15425,18158,NA,"Sassafras albidum",1,0,2.5447,NA,1.8,NA,"Alive Standing","Tree",NA,NA
"RICH-309","RICH","RICH",NA,"3",4,"MIDN","2018",20180830,11832,18158,NA,"Sassafras albidum",1,0,14.522,NA,4.3,NA,"Alive Leaning","Tree",NA,NA
"FRSP-223","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130820,11168,18158,NA,"Sassafras albidum",1,0,22.0618,NA,5.3,NA,"Alive Fallen","Tree",NA,NA
"SAHI-236","SAHI","SAHI",NA,"3",3,"MIDN","2017",20170913,17194,18158,NA,"Sassafras albidum",1,0,1.5394,NA,1.4,NA,"Recruit Standing","Tree",NA,NA
"FRSP-145","FRSP","FRSP_SPOT","SPOT","2",2,"MIDN","2012",20120828,16565,18158,NA,"Sassafras albidum",1,0,4.5239,NA,2.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-284","FRSP","FRSP_CHWILD","CHWILD","1",4,"MIDN","2010",20100829,8341,18158,NA,"Sassafras albidum",1,0,0.9503,NA,1.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-200","FRSP","FRSP_FRED","FRED","1",3,"MIDN","2009",20090824,8144,18158,NA,"Sassafras albidum",1,0,2.2698,NA,1.7,NA,"Alive Standing","Tree",NA,NA
"FRSP-055","FRSP","FRSP_CHWILD","CHWILD","3",1,"MIDN","2015",20150915,1994,18158,NA,"Sassafras albidum",1,0,7.0686,NA,3,NA,"Alive Standing","Tree",NA,NA
"FRSP-062","FRSP","FRSP_CHWILD","CHWILD","2",1,"MIDN","2011",20110831,2060,18158,NA,"Sassafras albidum",1,0,11.9459,NA,3.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-200","FRSP","FRSP_FRED","FRED","1",3,"MIDN","2009",20090824,8149,18158,NA,"Sassafras albidum",1,0,8.0425,NA,3.2,NA,"Alive Standing","Tree",NA,NA
"COLO-364","COLO","COLO_JAMES","Jamestown","1",3,"MIDN","2013",20130813,15425,18158,NA,"Sassafras albidum",1,0,1.3273,NA,1.3,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"3",4,"MIDN","2018",20180919,11272,18158,NA,"Sassafras albidum",1,0,47.7836,NA,7.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","3",2,"MIDN","2016",20160818,4210,18158,NA,"Sassafras albidum",1,0,20.4282,NA,5.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","1",2,"MIDN","2008",20080826,4213,18158,NA,"Sassafras albidum",1,0,3.4636,NA,2.1,NA,"Alive Standing","Tree",NA,NA
"FRSP-223","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130820,11170,18158,NA,"Sassafras albidum",1,0,22.0618,NA,5.3,NA,"Alive Broken","Tree",NA,NA
"FRSP-014","FRSP","FRSP_FRED","FRED","1",1,"MIDN","2007",20070605,611,18158,NA,"Sassafras albidum",1,0,27.3397,NA,5.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-049","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070810,14111,18158,NA,"Sassafras albidum",1,0,22.9022,NA,5.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-125","FRSP","FRSP_CHWILD","CHWILD","1",2,"MIDN","2008",20080903,3842,18158,NA,"Sassafras albidum",1,0,1.5394,NA,1.4,NA,"Alive Standing","Tree",NA,NA
"APCO-071","APCO","APCO",NA,"1",1,"MIDN","2007",20070920,2560,18158,NA,"Sassafras albidum",1,0,18.8574,NA,4.9,NA,"Alive Standing","Tree",NA,NA
"FRSP-117","FRSP","FRSP_FRED","FRED","1",2,"MIDN","2008",20080827,4290,18158,NA,"Sassafras albidum",1,0,1.7671,NA,1.5,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"2",4,"MIDN","2014",20140828,11272,18158,NA,"Sassafras albidum",1,0,39.5919,NA,7.1,NA,"Alive Standing","Tree",NA,NA
"RICH-307","RICH","RICH",NA,"1",4,"MIDN","2010",20100916,11272,18158,NA,"Sassafras albidum",1,0,31.1725,NA,6.3,NA,"Alive Standing","Tree",NA,NA
"FRSP-049","FRSP","FRSP_CHWILD","CHWILD","1",1,"MIDN","2007",20070810,1669,18158,NA,"Sassafras albidum",1,0,10.1788,NA,3.6,NA,"Alive Standing","Tree",NA,NA
"RICH-309","RICH","RICH",NA,"1",4,"MIDN","2010",20100916,11829,18158,NA,"Sassafras albidum",1,0,1.7671,NA,1.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","3",2,"MIDN","2016",20160818,4213,18158,NA,"Sassafras albidum",1,0,4.5239,NA,2.4,NA,"Alive Standing","Tree",NA,NA
"FRSP-062","FRSP","FRSP_CHWILD","CHWILD","3",1,"MIDN","2015",20150916,18148,18158,NA,"Sassafras albidum",1,0,1.131,NA,1.2,NA,"Recruit Standing","Tree",NA,NA
"FRSP-125","FRSP","FRSP_CHWILD","CHWILD","2",2,"MIDN","2012",20120829,3842,18158,NA,"Sassafras albidum",1,0,2.5447,NA,1.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","2",2,"MIDN","2012",20120905,4214,18158,NA,"Sassafras albidum",1,0,16.619,NA,4.6,NA,"Alive Standing","Tree",NA,NA
"FRSP-114","FRSP","FRSP_FRED","FRED","1",2,"MIDN","2008",20080826,4208,18158,NA,"Sassafras albidum",1,0,5.3093,NA,2.6,NA,"Alive Standing","Tree",NA,NA
"FRSP-278","FRSP","FRSP_FRED","FRED","3",4,"MIDN","2018",20180821,17181,18158,NA,"Sassafras albidum",1,0,1.3273,NA,1.3,NA,"Recruit Standing","Tree",NA,NA
"APCO-098","APCO","APCO",NA,"3",2,"MIDN","2016",20160810,3280,19020,NA,"Platanus occidentalis",1,0,67.9291,NA,9.3,NA,"Alive Standing","Tree",NA,NA
"APCO-098","APCO","APCO",NA,"1",2,"MIDN","2008",20080819,3280,19020,NA,"Platanus occidentalis",1,0,33.1831,NA,6.5,NA,"Alive Standing","Tree",NA,NA
"APCO-098","APCO","APCO",NA,"2",2,"MIDN","2012",20120814,3280,19020,NA,"Platanus occidentalis",1,0,65.0388,NA,9.1,NA,"Alive Standing","Tree",NA,NA
"PETE-104","PETE","PETE_FIVE","FIVE","1",2,"MIDN","2008",20080821,3488,19027,NA,"Liquidambar styraciflua",1,0,1.7671,NA,1.5,NA,"Alive Standing","Tree",NA,NA
"PETE-172","PETE","PETE_FIVE","FIVE","1",3,"MIDN","2009",20090813,7479,19027,NA,"Liquidambar styraciflua",1,0,22.0618,NA,5.3,NA,"Alive Standing","Tree",NA,NA
"PETE-109","PETE","PETE_FIVE","FIVE","3",2,"MIDN","2016",20160913,3260,19027,NA,"Liquidambar styraciflua",1,0,10.7521,NA,3.7,NA,"Alive Standing","Tree",NA,NA
"RICH-215","RICH","RICH",NA,"3",3,"MIDN","2017",20170830,8828,19027,NA,"Liquidambar styraciflua",1,0,33.1831,NA,6.5,NA,"Alive Standing","Tree",NA,NA
"THST-130","THST","THST",NA,"1",2,"MIDN","2008",20080910,3934,19027,NA,"Liquidambar styraciflua",1,0,26.4208,NA,5.8,NA,"Alive Standing","Tree",NA,NA
"FRSP-228","FRSP","FRSP_SPOT","SPOT","2",3,"MIDN","2013",20130827,15677,19027,NA,"Liquidambar styraciflua",1,0,0.7854,NA,1,NA,"Recruit Standing","Tree",NA,NA
"GEWA-295","GEWA","GEWA",NA,"2",4,"MIDN","2014",20140825,14259,19027,NA,"Liquidambar styraciflua",1,0,1.131,NA,1.2,NA,"Recruit Standing","Tree",NA,NA
"PETE-196","PETE","PETE_FIVE","FIVE","3",3,"MIDN","2017",20170816,7312,19027,NA,"Liquidambar styraciflua",1,0,16.619,NA,4.6,NA,"Alive Leaning","Tree",NA,NA
"PETE-139","PETE","PETE_EAST","EAST","2",2,"MIDN","2012",20120910,5139,19027,NA,"Liquidambar styraciflua",1,0,28.2743,NA,6,NA,"Alive Standing","Tree",NA,NA
"PETE-139","PETE","PETE_EAST","EAST","3",2,"MIDN","2016",20160914,5144,19027,NA,"Liquidambar styraciflua",1,0,10.1788,NA,3.6,NA,"Alive Standing","Tree",NA,NA
"PETE-105","PETE","PETE_FIVE","FIVE","3",2,"MIDN","2016",20160915,4075,19027,NA,"Liquidambar styraciflua",1,0,2.0106,NA,1.6,NA,"Alive Standing","Tree",NA,NA
"RICH-073","RICH","RICH",NA,"1",1,"MIDN","2007",20070921,2698,19027,NA,"Liquidambar styraciflua",1,0,31.1725,NA,6.3,NA,"Alive Standing","Tree",NA,NA
"RICH-133","RICH","RICH",NA,"2",2,"MIDN","2012",20120913,4647,19027,NA,"Liquidambar styraciflua",1,0,0.9503,NA,1.1,NA,"Alive Standing","Tree",NA,NA
"RICH-215","RICH","RICH",NA,"2",3,"MIDN","2013",20130815,15276,19027,NA,"Liquidambar styraciflua",1,0,0.9503,NA,1.1,NA,"Recruit Standing","Tree",NA,NA
"FRSP-057","FRSP","FRSP_SPOT","SPOT","2",1,"MIDN","2011",20110922,14443,19027,NA,"Liquidambar styraciflua",1,0,1.3273,NA,1.3,NA,"Recruit Standing","Tree",NA,NA
"FRSP-058","FRSP","FRSP_SPOT","SPOT","1",1,"MIDN","2007",20070912,1894,19027,NA,"Liquidambar styraciflua",1,0,2.2698,NA,1.7,NA,"Alive Standing","Tree",NA,NA
"PETE-135","PETE","PETE_EAST","EAST","2",2,"MIDN","2012",20120910,5102,19027,NA,"Liquidambar styraciflua",1,0,16.619,NA,4.6,NA,"Alive Standing","Tree",NA,NA
"PETE-066","PETE","PETE_FIVE","FIVE","2",1,"MIDN","2011",20110816,13877,19027,NA,"Liquidambar styraciflua",1,0,1.7671,NA,1.5,NA,"Recruit Standing","Tree",NA,NA
"PETE-105","PETE","PETE_FIVE","FIVE","1",2,"MIDN","2008",20080822,4075,19027,NA,"Liquidambar styraciflua",1,0,1.5394,NA,1.4,NA,"Alive Standing","Tree",NA,NA
"PETE-027","PETE","PETE_EAST","EAST","1",1,"MIDN","2007",20070620,1075,19027,NA,"Liquidambar styraciflua",1,0,67.9291,NA,9.3,NA,"Alive Standing","Tree",NA,NA
"PETE-027","PETE","PETE_EAST","EAST","2",1,"MIDN","2011",20110817,1077,19027,NA,"Liquidambar styraciflua",1,0,15.9043,NA,4.5,NA,"Alive Standing","Tree",NA,NA
"FRSP-235","FRSP","FRSP_CHWILD","CHWILD","2",3,"MIDN","2013",20130820,8795,19027,NA,"Liquidambar styraciflua",1,0,3.1416,NA,2,NA,"Alive Standing","Tree",NA,NA
"FRSP-119","FRSP","FRSP_SPOT","SPOT","1",2,"MIDN","2008",20080902,4500,19027,NA,"Liquidambar styraciflua",1,0,11.9459,NA,3.9,NA,"Alive Standing","Tree",NA,NA
"PETE-191","PETE","PETE_EAST","EAST","1",3,"MIDN","2009",20090817,6900,19027,NA,"Liquidambar styraciflua",1,0,2.8353,NA,1.9,NA,"Alive Standing","Tree",NA,NA
"PETE-027","PETE","PETE_EAST","EAST","2",1,"MIDN","2011",20110817,1076,19027,NA,"Liquidambar styraciflua",1,0,18.8574,NA,4.9,NA,"Alive Standing","Tree",NA,NA
"RICH-133","RICH","RICH",NA,"1",2,"MIDN","2008",20080904,4644,19027,NA,"Liquidambar styraciflua",1,0,3.1416,NA,2,NA,"Alive Standing","Tree",NA,NA
"PETE-139","PETE","PETE_EAST","EAST","1",2,"MIDN","2008",20080909,5144,19027,NA,"Liquidambar styraciflua",1,0,7.0686,NA,3,NA,"Alive Standing","Tree",NA,NA
"RICH-215","RICH","RICH",NA,"2",3,"MIDN","2013",20130815,8828,19027,NA,"Liquidambar styraciflua",1,0,29.2247,NA,6.1,NA,"Alive Standing","Tree",NA,NA
"PETE-191","PETE","PETE_EAST","EAST","2",3,"MIDN","2013",20130911,6900,19027,NA,"Liquidambar styraciflua",1,0,3.8013,NA,2.2,NA,"Alive Standing","Tree",NA,NA
"FRSP-057","FRSP","FRSP_SPOT","SPOT",NA,1,"MIDN","2019",20190820,14443,19027,NA,"Liquidambar styraciflua",1,0,6.1575,NA,2.8,NA,"Alive Standing","Tree",NA,NA
"RICH-314","RICH","RICH",NA,"2",4,"MIDN","2014",20140827,14263,19027,NA,"Liquidambar styraciflua",1,0,4.1548,NA,2.3,NA,"Alive Missed","Tree",NA,NA
"FRSP-013","FRSP","FRSP_FRED","FRED","3",1,"MIDN","2015",20150825,15137,19027,NA,"Liquidambar styraciflua",1,0,1.131,NA,1.2,NA,"Recruit Standing","Tree",NA,NA
"FRSP-013","FRSP","FRSP_FRED","FRED",NA,1,"MIDN","2019",20190826,15138,19027,NA,"Liquidambar styraciflua",1,0,27.3397,NA,5.9,NA,"Alive Standing","Tree",NA,NA
"RICH-215","RICH","RICH",NA,"1",3,"MIDN","2009",20090831,8830,19027,NA,"Liquidambar styraciflua",1,0,12.5664,NA,4,NA,"Alive Standing","Tree",NA,NA
"RICH-219","RICH","RICH",NA,"2",3,"MIDN","2013",20130917,17151,19027,NA,"Liquidambar styraciflua",1,0,2.8353,NA,1.9,NA,"Recruit Leaning","Tree",NA,NA
"RICH-154","RICH","RICH",NA,"1",2,"MIDN","2008",20080923,5426,19027,NA,"Liquidambar styraciflua",1,0,15.2053,NA,4.4,NA,"Alive Standing","Tree",NA,NA
"COLO-349","COLO","COLO_YORK","Yorktown","2",2,"MIDN","2016",20160817,12780,19027,NA,"Liquidambar styraciflua",1,0,19.635,NA,5,NA,"Alive Standing","Tree",NA,NA
"PETE-195","PETE","PETE_FIVE","FIVE","3",3,"MIDN","2017",20170803,15785,19027,NA,"Liquidambar styraciflua",1,0,3.8013,NA,2.2,NA,"Alive Missed","Tree",NA,NA
"THST-130","THST","THST",NA,"3",2,"MIDN","2016",20160825,3934,19027,NA,"Liquidambar styraciflua",1,0,23.7583,NA,5.5,NA,"Alive Standing","Tree",NA,NA
