"Event_ID","Plot_Name","Event_Date","Event_Date_Txt","Event_Year","Unit_Code","Unit_Group","Subunit_Code","Protocol_Name","Panel","Frame","Cycle","numHerbPlots","numSapPlots","numSeedPlots","excludeEvent","Stand_Structure_ID","Crown_Closure_ID","Deer_Browse_Line_ID","Groundstory_Cover_Class_Low","Groundstory_Cover_Class_Mid","Groundstory_Cover_Class_High","Forest_Floor_Bare_Soil_Cover_Class_ID","Forest_Floor_Rock_Cover_Class_ID","Forest_Floor_Trampled_Cover_Class_ID","Plot_Slope_Degree"
"4450ABAB-92BD-4BA5-A214-5DF879842557","ACAD-031",2018-07-12,20180712,"2018","ACAD","Unburned","MDI West","2018","1","NETN","4",8,3,3,0,3,4,2,1,3,4,1,1,1,14.1499996185303
"447BB675-9DAE-4185-A23C-37D5A7D8A68F","ROVA-038",2009-06-09,20090609,"2009","ROVA",NA,"ELRO/HOFR","2009","4","NETN","1",8,3,3,0,3,4,4,2,2,3,1,1,3,7
"448B7E47-E2FF-4247-B9A3-1977E5E8BC22","ACAD-133",2009-06-30,20090630,"2009","ACAD","1947","MDI East","2009","4","NETN","1",8,3,3,0,3,5,2,2,2,3,1,1,1,1.5
"44B4B714-FFF4-4D4E-84EA-FA98722A520B","SAGA-001",2014-06-09,20140609,"2014","SAGA",NA,NA,"2014","1","NETN","3",8,3,3,0,3,5,3,3,3,5,1,1,1,8.05000019073486
"44C9C469-62C1-4F7C-ABA4-226519CE2A2F","ACAD-113",2008-07-21,20080721,"2008","ACAD","Unburned","MDI West","2008","3","NETN","1",8,3,3,0,3,4,NA,2,4,5,1,1,1,7.5
"44F62D1A-55F3-41C8-BA13-38796EA86EC6","ACAD-119",2008-07-28,20080728,"2008","ACAD","Unburned","MDI West","2008","3","NETN","1",8,3,3,0,3,5,NA,3,2,3,1,1,1,1.5
"454905E4-44FA-43C6-B5E9-4FDBDEC2007F","ROVA-010",2007-06-26,20070626,"2007","ROVA",NA,"VAMA","2007","2","NETN","1",8,3,3,0,3,5,NA,5,5,6,3,2,3,16
"45BF31E1-4F53-478C-8700-E7BA4538C860","MIMA-016",2008-06-25,20080625,"2008","MIMA",NA,NA,"2008","3","NETN","1",8,3,3,0,3,3,NA,5,5,4,1,1,1,0.5
"45CB785A-22C7-4295-A040-2F1DFE5AC5FC","ACAD-160",2013-07-11,20130711,"2013","ACAD","Unburned","MDI West","2013","4","NETN","2",8,3,3,0,3,5,2,1,1,2,1,1,1,4.19999980926514
"4602A2B6-A382-4913-9096-F571D1B198AA","ACAD-006",2010-07-06,20100706,"2010","ACAD","Unburned","MDI East","2010","1","NETN","2",8,3,3,0,6,4,3,6,5,4,1,2,1,4.90000009536743
"463BFC25-BDC9-4882-9C42-21474C0BFDF9","ACAD-036",2014-07-14,20140714,"2014","ACAD","Unburned","Schoodic","2014","1","NETN","3",8,3,3,0,3,3,3,5,5,4,1,1,1,4.34999990463257
"464CF9B8-79A8-4202-B84F-14CF79B5A81E","ACAD-173",2018-06-25,20180625,"2018","ACAD","Unburned","MDI East","2018","1","NETN","4",8,3,3,0,3,5,3,5,4,1,1,2,1,7
"46A974F8-DCFB-4192-A308-C2B29AA5BDE2","ACAD-063",2019-06-27,20190627,"2019","ACAD","Unburned","MDI West","2019","2","NETN","4",8,3,3,0,3,5,3,3,3,4,1,1,1,1.14999997615814
"46BFEDD7-CB09-4BEA-97A3-E74D31BADAF1","ACAD-101",2016-07-14,20160714,"2016","ACAD","Unburned","MDI West","2016","3","NETN","3",8,3,3,0,3,5,2,1,1,2,1,1,1,5.19999980926514
"46C9212C-623F-47F2-9381-8F8F99F64DF6","SARA-015",2018-06-04,20180604,"2018","SARA","Field",NA,"2018","1","NETN","4",8,3,3,0,3,4,5,7,6,3,1,1,1,0.600000023841858
"470545D7-CE82-4DB4-AA92-0A5FF682DFCE","MORR-005",2019-05-20,20190520,"2019","MORR","Successional",NA,"2019","2","NETN","4",8,3,3,0,3,4,4,7,5,2,2,1,2,14.3500003814697
"47376D07-40BA-40B5-A43F-5722FF0511ED","ACAD-072",2019-06-20,20190620,"2019","ACAD","Unburned","MDI West","2019","2","NETN","4",8,3,3,0,3,4,3,5,5,4,1,1,1,1.79999995231628
"4740047E-F2FE-4EDB-B496-412E2444FB5F","ACAD-123",2016-06-29,20160629,"2016","ACAD","1947","MDI East","2016","3","NETN","3",8,3,3,0,3,4,3,2,3,3,1,1,1,2.44999980926514
"476F32F7-4138-4C19-9F30-9BD100246F9F","ROVA-003",2019-05-29,20190529,"2019","ROVA",NA,"ELRO/HOFR","2019","2","NETN","4",8,3,3,0,3,5,2,2,2,3,1,3,1,10.75
"47902199-1091-4D2F-A027-23A5CB1B1960","ACAD-020",2014-07-01,20140701,"2014","ACAD","Unburned","IAH","2014","1","NETN","3",8,3,3,0,6,4,2,6,4,3,1,2,1,5.55000019073486
"47A469D4-DC77-48AF-B0C2-A0C27D08FDD4","ACAD-014",2006-06-20,20060620,"2006","ACAD","1947","MDI East","2006","1","NETN","1",8,1,1,0,3,4,NA,2,3,6,1,3,1,5
"48151FF4-DE1C-424A-A45B-6AF6BE78B963","ACAD-144",2009-07-21,20090721,"2009","ACAD","1947","MDI East","2009","4","NETN","1",8,3,3,0,3,NA,3,2,2,5,1,1,1,11
"4862BBC3-F2D2-425D-8279-CC0EFEED75D7","SAGA-016",2008-06-17,20080617,"2008","SAGA",NA,NA,"2008","3","NETN","1",8,3,3,0,3,4,NA,3,3,2,1,1,1,36.5
"4889DCA0-7EA7-499C-947B-662654B60691","SARA-025",2012-06-05,20120605,"2012","SARA","Forest",NA,"2012","3","NETN","2",8,3,3,0,4,5,3,4,2,4,1,1,1,0.899999976158142
"48A3B00E-80BD-4676-8C8C-C88BE1CB6D91","ACAD-100",2008-07-16,20080716,"2008","ACAD","Unburned","IAH","2008","3","NETN","1",8,3,3,0,3,5,NA,3,3,3,1,1,1,11
"49574E26-6D5B-42B0-9AD7-C71DE9D183E6","SARA-007",2014-05-27,20140527,"2014","SARA","Field",NA,"2014","1","NETN","3",8,3,3,0,1,3,2,4,3,3,1,1,1,2.09999990463257
"49BCC7DB-1546-4A3A-9C31-95150940BA78","ACAD-142",2013-06-25,20130625,"2013","ACAD","1947","MDI East","2013","4","NETN","2",8,3,3,0,3,4,2,1,2,3,3,1,1,1.94999992847443
"49C91D7F-7B49-408F-B634-187F04334230","MABI-022",2016-06-14,20160614,"2016","MABI","Natural",NA,"2016","3","NETN","3",8,3,3,0,3,5,4,1,1,2,1,1,1,13.25
"49F91484-8CCB-4B08-B465-686B3D3DCD1A","ROVA-027",2009-06-08,20090608,"2009","ROVA",NA,"VAMA","2009","4","NETN","1",8,3,3,0,3,4,4,5,4,3,2,2,1,9.5
"4A4A9D05-0A68-481E-A3D6-DA48AEC64A5F","ACAD-053",2007-07-20,20070720,"2007","ACAD","Unburned","MDI West","2007","2","NETN","1",8,3,3,0,3,5,NA,3,3,4,1,1,2,11
"4A589FEA-1182-4F3D-BB95-EFDE4CFF5D11","SAGA-012",2016-06-13,20160613,"2016","SAGA",NA,NA,"2016","3","NETN","3",8,3,3,0,3,5,3,1,1,3,1,1,1,3.45000004768372
"4AD9E973-F315-4577-8FA1-C898BC5DF170","ACAD-008",2006-06-14,20060614,"2006","ACAD","Unburned","MDI East","2006","1","NETN","1",8,1,1,0,3,5,NA,3,3,6,2,3,1,3
"4B32DCCE-A93D-46D5-B58A-9D305E6375BC","ACAD-031",2014-07-10,20140710,"2014","ACAD","Unburned","MDI West","2014","1","NETN","3",8,3,3,0,3,4,2,3,4,5,1,1,1,14.25
"4B4D0ADD-0EE1-4152-B810-B6A467112B7B","ROVA-005",2019-05-29,20190529,"2019","ROVA",NA,"ELRO/HOFR","2019","2","NETN","4",8,3,3,0,3,5,4,5,2,3,1,1,1,10.5
"4B6BF6AB-9969-4F33-BE34-702BD7CF5CA0","MABI-008",2010-06-10,20100610,"2010","MABI","Natural",NA,"2010","1","NETN","2",8,3,3,0,3,5,3,2,1,2,1,1,1,8.54999923706055
"4BB5E315-09AD-4523-AFB8-F022C50EE54C","ROVA-014",2015-06-09,20150609,"2015","ROVA",NA,"VAMA","2015","2","NETN","3",8,3,3,0,3,3,3,6,6,5,1,1,1,0.25
"4BBB928F-76C7-4D32-B6E5-42DEF9095605","MORR-009",2015-05-28,20150528,"2015","MORR","Mature",NA,"2015","2","NETN","3",8,3,3,0,3,5,5,2,1,2,1,2,1,10.8999996185303
"4C3DA81E-50AD-46C6-A886-C65AD6D01F15","ACAD-052",2007-07-19,20070719,"2007","ACAD","Unburned","MDI East","2007","2","NETN","1",8,3,3,0,3,2,NA,6,6,5,1,1,1,0
"4C489108-9AB4-4675-9AB9-3E1425334942","ACAD-102",2008-07-18,20080718,"2008","ACAD","Unburned","MDI West","2008","3","NETN","1",8,3,3,0,3,4,NA,6,4,3,1,1,1,0
"4CAB88CF-36A0-4F14-9660-8D84790BE18C","ROVA-023",2017-05-31,20170531,"2017","ROVA",NA,"ELRO/HOFR","2017","4","NETN","3",8,3,3,0,3,5,5,5,2,3,1,1,1,7.19999980926514
"4D2A965B-A3C7-4CC8-ABB8-F3ACE7C96FAE","ACAD-073",2015-07-07,20150707,"2015","ACAD","Unburned","MDI West","2015","2","NETN","3",8,3,3,0,3,5,2,3,2,2,1,1,1,7.80000019073486
"4DA35F69-1BF0-48E8-B9B8-E3C05BA7BA3E","MORR-004",2011-05-24,20110524,"2011","MORR","Mature",NA,"2011","2","NETN","2",8,3,3,0,3,5,5,3,3,3,1,1,1,4.80000019073486
"4DBD53D9-9D73-4184-9BCE-C022C37BA66C","ACAD-026",2018-07-17,20180717,"2018","ACAD","Unburned","MDI West","2018","1","NETN","4",8,3,3,0,3,4,3,3,3,3,1,2,1,22.25
"4DCC70D2-5C66-463D-92A2-229D2B71FFCA","ACAD-038",2018-07-12,20180712,"2018","ACAD","Unburned","MDI West","2018","1","NETN","4",8,3,3,0,3,5,2,1,2,2,1,1,1,6.94999980926514
"4E020BB8-3BEF-485B-A08F-65835E65231F","ACAD-036",2006-07-12,20060712,"2006","ACAD","Unburned","Schoodic","2006","1","NETN","1",8,1,1,0,4,2,NA,6,4,3,1,2,1,2
"4E25ED38-712E-4A06-B37B-1A18BFF9ECFE","MORR-013",2015-05-26,20150526,"2015","MORR","Mature",NA,"2015","2","NETN","3",8,3,3,0,3,5,4,5,3,4,1,1,1,1.85000002384186
"4E494574-A539-4090-BFF7-8AD5F1C33885","ACAD-125",2016-07-18,20160718,"2016","ACAD","Unburned","MDI West","2016","3","NETN","3",8,3,3,0,3,3,2,3,3,2,1,1,1,0.949999988079071
"4E49EA0D-3664-4AB4-B087-22B2F0FAFDC7","SARA-027",2008-06-04,20080604,"2008","SARA","Field",NA,"2008","3","NETN","1",8,3,3,0,4,3,NA,6,5,5,1,1,1,0
"4E743E75-49C2-4997-9ACB-2A3CE37AA14E","ACAD-078",2007-08-10,20070810,"2007","ACAD","1947","MDI East","2007","2","NETN","1",8,3,3,0,3,4,NA,6,5,4,1,3,1,12
"4E7C579E-9640-4162-91C9-F59DF6A98C2B","SARA-028",2012-06-04,20120604,"2012","SARA","Field",NA,"2012","3","NETN","2",8,3,3,0,3,5,2,6,3,3,2,1,1,11.5500001907349
"4EA85B5B-87F6-4A4C-AFC7-76627A22AD6E","ACAD-091",2009-07-15,20090715,"2009","ACAD","Unburned","IAH","2009","4","NETN","1",8,3,3,0,3,4,3,3,3,4,1,2,1,7.5
"4EAF2DEF-04E3-4929-8F27-E20087B023E6","ACAD-123",2008-07-30,20080730,"2008","ACAD","1947","MDI East","2008","3","NETN","1",8,3,3,0,3,4,NA,3,2,2,1,2,1,1
"4EC9BB92-1C60-46C8-ADF6-4228E722F34B","SARA-011",2014-06-02,20140602,"2014","SARA","Field",NA,"2014","1","NETN","3",8,3,3,0,3,5,4,6,6,3,1,1,1,0.449999988079071
"4F019370-49D2-4399-81FF-C97C25032CD9","MABI-023",2016-06-08,20160608,"2016","MABI","Natural",NA,"2016","3","NETN","3",8,3,3,0,3,3,3,5,5,4,1,1,1,2.59999990463257
"4F4820F5-EDE6-4C28-A286-3A635C4A3755","WEFA-002",2007-07-05,20070705,"2007","WEFA",NA,NA,"2007","2","NETN","1",8,3,3,0,3,5,NA,3,2,4,1,3,1,6
"4F582988-D279-48FD-B17D-2C256D11F190","ACAD-156",2017-07-10,20170710,"2017","ACAD","Unburned","MDI West","2017","4","NETN","3",8,3,3,0,3,5,4,1,1,2,1,1,1,7.5
"4F59A173-FF6F-4057-9185-23FC0A15A17C","MORR-024",2013-05-30,20130530,"2013","MORR","Mature","NJ Brigade","2013","4","NETN","2",8,3,3,0,1,5,5,5,5,3,1,1,1,8.05000019073486
"4F5FE670-47AE-475A-816B-5BF65A47861A","ACAD-171",2010-07-06,20100706,"2010","ACAD","Unburned","MDI East","2010","1","NETN","2",8,3,3,0,3,4,2,3,3,4,1,3,1,20.9500007629395
"4FE89CAA-8C37-4F34-8662-037B508AE793","ACAD-020",2018-07-10,20180710,"2018","ACAD","Unburned","IAH","2018","1","NETN","4",8,3,3,0,6,3,3,6,3,4,1,2,1,6.30000019073486
"4FEDE9AE-DC0F-4F27-853F-D8C2E99BE5D8","MABI-020",2016-06-08,20160608,"2016","MABI","Natural",NA,"2016","3","NETN","3",8,3,3,0,3,4,2,5,2,1,1,2,1,26.7999992370605
"501BC47A-90E1-4975-A9D1-EC89AE98D745","MABI-004",2014-06-05,20140605,"2014","MABI","Natural",NA,"2014","1","NETN","3",8,3,3,0,1,4,3,2,1,1,2,1,2,8.44999980926514
"503677AB-D1DD-4A77-A370-2DF64891ED31","SAGA-006",2014-06-09,20140609,"2014","SAGA",NA,NA,"2014","1","NETN","3",8,3,3,0,3,5,3,3,5,6,1,1,2,23
"50A0BF52-A26D-4DE2-8657-BE1CD9696FB4","ROVA-037",2009-06-09,20090609,"2009","ROVA",NA,"ELRO/HOFR","2009","4","NETN","1",8,3,3,0,3,5,4,4,3,3,1,2,1,3.5
"50C58309-F521-4DCE-A873-EFE8D5E87FF4","ACAD-140",2009-07-09,20090709,"2009","ACAD","Unburned","MDI West","2009","4","NETN","1",8,3,3,0,4,NA,3,3,3,5,3,2,3,12.5
"50CFD2F6-D615-44E8-86E4-A4B85218906C","ROVA-022",2017-06-06,20170606,"2017","ROVA",NA,"ELRO/HOFR","2017","4","NETN","3",8,3,3,0,3,5,5,1,1,2,1,1,1,7.64999961853027
"50E11008-85CF-4C19-8A39-5715E0BE8DEC","ACAD-051",2011-07-05,20110705,"2011","ACAD","Unburned","MDI East","2011","2","NETN","2",8,3,3,0,3,4,2,4,4,3,1,2,1,14.7000007629395
"51002CFF-83DD-4002-AB1A-86FB01EE3ACE","ROVA-006",2007-06-22,20070622,"2007","ROVA",NA,"ELRO/HOFR","2007","2","NETN","1",8,3,3,0,3,4,NA,4,5,4,1,2,1,12
"515401F2-805A-497A-9849-C3B16C2FFDE5","SARA-001",2018-06-04,20180604,"2018","SARA","Field",NA,"2018","1","NETN","4",8,3,3,0,3,3,4,6,3,3,2,1,1,1.64999997615814
"515815EC-F33A-4136-92C9-F5E36738DE9E","ACAD-057",2007-07-24,20070724,"2007","ACAD","Unburned","MDI West","2007","2","NETN","1",8,3,3,0,1,5,NA,4,3,3,1,2,2,11
"515EE112-A3FE-4D62-87FE-AF26A2E02087","ACAD-048",2015-06-24,20150624,"2015","ACAD","Unburned","MDI East","2015","2","NETN","3",8,3,3,0,6,3,4,6,3,4,1,3,1,8.79999923706055
"51742609-8410-4FE1-8D45-AC28700BF3D6","WEFA-005",2015-06-16,20150616,"2015","WEFA",NA,NA,"2015","2","NETN","3",8,3,3,0,3,5,4,3,2,3,1,3,1,5
"518CD66E-B8DA-41D8-860E-B59F7F467604","ACAD-175",2014-07-07,20140707,"2014","ACAD","Unburned","MDI West","2014","1","NETN","3",8,3,3,0,3,5,2,1,1,2,1,1,1,2.25
"51C944FE-2983-4855-B2E1-3B0EB41FBB9F","ROVA-008",2011-06-01,20110601,"2011","ROVA",NA,"VAMA","2011","2","NETN","2",7,3,3,0,3,5,2,4,3,3,1,3,1,17.1499996185303
"51E86991-0A4C-4E6A-9A37-54A889AF5806","ACAD-092",2012-06-28,20120628,"2012","ACAD","1947","MDI East","2012","3","NETN","2",8,3,3,0,3,5,3,3,4,5,1,1,1,8.80000019073486
"51F525D4-F491-49D8-87CA-6A8094214710","ACAD-144",2013-06-24,20130624,"2013","ACAD","1947","MDI East","2013","4","NETN","2",8,3,3,0,3,5,2,1,2,6,1,1,1,11.4499998092651
"520EFBC1-20E6-459D-A0AC-832FF7A96AB2","ACAD-038",2006-07-13,20060713,"2006","ACAD","Unburned","MDI West","2006","1","NETN","1",8,1,1,0,3,5,NA,2,3,6,1,1,1,8
"523067A1-30CC-49C2-8F49-F1CA256BB797","ACAD-032",2010-07-15,20100715,"2010","ACAD","Unburned","MDI West","2010","1","NETN","2",8,3,3,0,4,4,3,2,3,3,1,1,1,13.25
"52625BA9-0395-41EB-864B-B92B8D718634","ACAD-066",2015-07-01,20150701,"2015","ACAD","Unburned","IAH","2015","2","NETN","3",8,3,3,0,3,4,3,2,3,4,1,1,1,8.64999961853027
"52650556-2B1E-44C3-8889-245DF059E19A","ROVA-004",2011-06-02,20110602,"2011","ROVA",NA,"ELRO/HOFR","2011","2","NETN","2",8,3,3,0,3,5,2,3,2,3,2,3,1,3.5
"528007BF-8226-44C8-B39A-D52589D3E39F","ACAD-064",2011-06-29,20110629,"2011","ACAD","Unburned","IAH","2011","2","NETN","2",8,3,3,0,3,1,2,5,3,3,1,4,1,10.9000005722046
"52920936-2BBF-47D6-9926-CAFC0E26A28A","ACAD-049",2007-07-18,20070718,"2007","ACAD","Unburned","MDI West","2007","2","NETN","1",8,3,3,0,1,5,NA,6,6,3,1,1,1,6
"52A4684F-BB28-48B5-B9A7-9601E13B40A5","ACAD-007",2014-06-23,20140623,"2014","ACAD","Unburned","MDI East","2014","1","NETN","3",8,3,3,0,3,5,3,4,3,5,1,1,1,6.64999961853027
"52CB972C-A788-452E-A58B-C147283A1679","ROVA-019",2015-06-10,20150610,"2015","ROVA",NA,"ELRO/HOFR","2015","2","NETN","3",8,3,3,0,3,5,3,3,2,2,1,2,1,2.45000004768372
"52FCF2E3-4A23-4E8B-9A3D-037AA8BD1B27","ACAD-106",2008-07-22,20080722,"2008","ACAD","Unburned","MDI West","2008","3","NETN","1",8,3,3,0,3,3,NA,5,3,4,1,2,1,9.5
"531DF083-A59F-48C6-8860-C12764F849DC","ACAD-057",2019-06-19,20190619,"2019","ACAD","Unburned","MDI West","2019","2","NETN","4",8,3,3,0,3,4,3,3,3,2,1,2,3,11.3500003814697
"5339DCB5-CB8C-4418-A5F0-EBD2DEF85AE5","ROVA-019",2011-06-09,20110609,"2011","ROVA",NA,"ELRO/HOFR","2011","2","NETN","2",8,3,3,0,3,5,3,4,3,3,2,2,1,2.90000009536743
"53655486-EADA-4AEB-82F1-F0B750A20960","ACAD-040",2019-06-27,20190627,"2019","ACAD","Unburned","MDI East","2019","2","NETN","4",8,3,3,0,3,4,2,3,4,3,1,1,1,3.30000019073486
"5428D1BA-CD57-45DE-BE46-8D37F432CD5D","ACAD-151",2009-06-25,20090625,"2009","ACAD","Unburned","MDI East","2009","4","NETN","1",8,3,3,0,3,4,2,3,3,4,1,2,1,6
"54A916FF-8CB2-4A90-965D-21D4508505F1","ACAD-006",2014-06-30,20140630,"2014","ACAD","Unburned","MDI East","2014","1","NETN","3",8,3,3,0,6,3,2,5,4,4,1,3,1,5.65000009536743
"54BFCE91-4AE9-49A5-A7C9-030C5C48348D","ROVA-028",2017-06-01,20170601,"2017","ROVA",NA,"VAMA","2017","4","NETN","3",8,3,3,0,3,4,4,5,4,5,1,1,1,6.55000019073486
"551F32C0-D7C0-4549-A811-90F786B3B7D5","ACAD-042",2015-07-07,20150707,"2015","ACAD","Unburned","MDI West","2015","2","NETN","3",8,3,3,0,3,4,2,5,4,5,1,1,1,14.3500003814697
"5536264C-0ED5-4A0C-AFC4-14EFE8F6F735","ACAD-104",2016-07-12,20160712,"2016","ACAD","Unburned","MDI West","2016","3","NETN","3",8,3,3,0,3,3,3,4,5,4,1,1,1,1.89999997615814
"55A18CC1-800C-4C02-B70B-637B362EB607","ACAD-027",2006-07-04,20060704,"2006","ACAD","Unburned","MDI West","2006","1","NETN","1",8,1,1,0,3,4,NA,4,3,3,1,2,1,9
"5653F40C-754F-4AC0-95FE-794C90211A0C","ROVA-021",2009-06-03,20090603,"2009","ROVA",NA,"ELRO/HOFR","2009","4","NETN","1",8,3,3,0,3,4,3,2,2,4,2,3,2,20.5
"565F4C6D-1FA5-4483-A2D4-2940B9F05B9E","ROVA-011",2011-05-31,20110531,"2011","ROVA",NA,"VAMA","2011","2","NETN","2",8,3,3,0,3,5,2,3,3,5,2,1,1,0.850000023841858
"565FB98B-B11E-40C1-9853-917538C2C602","SAGA-019",2016-06-09,20160609,"2016","SAGA",NA,NA,"2016","3","NETN","3",8,3,3,0,3,4,3,3,1,2,1,1,1,25.75
"56A769D1-9EEE-418E-8517-3DAB9DDE5544","ACAD-121",2016-06-29,20160629,"2016","ACAD","1947","MDI East","2016","3","NETN","3",8,3,3,0,6,2,3,6,5,5,1,1,1,6.19999980926514
"56E7B4EE-4703-4DE4-9097-402272286AAA","ACAD-060",2011-07-12,20110712,"2011","ACAD","Unburned","MDI West","2011","2","NETN","2",8,3,3,0,3,5,2,1,1,2,1,1,1,2.20000004768372
"575B4967-177B-4F6F-8085-825FF9802BB9","ACAD-156",2009-06-30,20090630,"2009","ACAD","Unburned","MDI West","2009","4","NETN","1",8,3,3,0,3,4,2,2,2,5,1,1,1,7
"57683FB4-2EE0-4E55-B761-A16FB3744D22","ACAD-077",2015-06-23,20150623,"2015","ACAD","1947","MDI East","2015","2","NETN","3",8,3,3,0,3,4,2,2,3,5,1,3,1,26.4500007629395
"5778F735-D455-4EC4-854A-6241244B92CB","SAGA-009",2018-06-12,20180612,"2018","SAGA",NA,NA,"2018","1","NETN","4",8,3,3,0,3,5,4,1,2,3,1,1,1,6.35000038146973
"57B5F577-1577-43DC-9D2B-D710B594D224","SAGA-010",2014-06-11,20140611,"2014","SAGA",NA,NA,"2014","1","NETN","3",8,3,3,0,3,5,3,3,3,4,1,1,1,13.75
"57B98645-8E1D-42A0-85B4-C35FA2EB07E4","MIMA-010",2018-06-19,20180619,"2018","MIMA",NA,NA,"2018","1","NETN","4",8,3,3,0,3,5,4,4,2,2,1,1,1,2.85000014305115
"57D6E293-9386-4928-843B-8833D6F9AC4C","ACAD-151",2013-06-26,20130626,"2013","ACAD","Unburned","MDI East","2013","4","NETN","2",8,3,3,0,3,4,3,2,3,5,1,2,1,6.55000019073486
"57FB9A6F-CE36-4130-B915-85CE0BAACC2B","ACAD-055",2019-06-18,20190618,"2019","ACAD","Unburned","MDI West","2019","2","NETN","4",8,3,3,0,3,4,2,2,2,2,1,1,1,8.89999961853027
"57FC564E-2483-4F2D-8220-9F0348433089","MORR-027",2013-05-30,20130530,"2013","MORR","Mature",NA,"2013","4","NETN","2",8,3,3,0,3,4,5,3,3,3,1,5,1,17.5499992370605
"58EE343E-0161-4953-9402-592874DAF833","ACAD-163",2017-06-20,20170620,"2017","ACAD","Unburned","MDI East","2017","4","NETN","3",8,3,3,0,3,4,2,3,4,3,1,1,1,9.30000019073486
"5952B02D-E40C-4692-AF53-EADC01A4380E","SARA-024",2016-06-02,20160602,"2016","SARA","Field",NA,"2016","3","NETN","3",8,3,3,0,5,3,4,5,6,5,1,1,1,0.899999976158142
"5957C030-7F64-4E22-AB0D-CAC4CFA3FCA1","ACAD-017",2010-07-07,20100707,"2010","ACAD","Unburned","MDI West","2010","1","NETN","2",8,3,3,0,3,5,3,4,3,4,1,2,1,7.64999961853027
"598F1EE8-DEF6-44CC-BEDB-F603662D0E03","MIMA-010",2014-06-18,20140618,"2014","MIMA",NA,NA,"2014","1","NETN","3",8,3,3,0,3,5,3,4,2,3,1,2,1,1.90000009536743
"59A2D5F3-DD15-4104-B83E-209FD6497AE2","ACAD-028",2018-07-05,20180705,"2018","ACAD","Unburned","MDI East","2018","1","NETN","4",8,3,3,0,3,5,3,2,2,4,1,3,1,12.6499996185303
"59C09F9E-E6F4-4F45-B808-BFEAB35D6CAB","ACAD-080",2015-07-08,20150708,"2015","ACAD","Unburned","MDI West","2015","2","NETN","3",8,3,3,0,6,3,3,6,5,4,1,1,2,5
"59DE1DEB-D7B5-4723-A253-5C07D309C096","MIMA-009",2006-07-20,20060720,"2006","MIMA",NA,NA,"2006","1","NETN","1",8,1,1,0,3,4,NA,3,5,5,1,3,1,0
"59E1E3B5-05DF-4404-B659-26AABBAB996E","ACAD-092",2008-07-08,20080708,"2008","ACAD","1947","MDI East","2008","3","NETN","1",8,3,3,0,3,4,NA,4,3,3,1,1,1,9.5
"59F9352B-CFF6-48F8-B641-611D0BDE0FE3","MABI-005",2006-07-25,20060725,"2006","MABI","Natural",NA,"2006","1","NETN","1",8,1,1,0,3,4,NA,4,3,4,1,3,1,16
"5A177727-C9F4-40C5-907D-F68E02520573","SAGA-015",2008-06-18,20080618,"2008","SAGA",NA,NA,"2008","3","NETN","1",8,3,3,0,3,5,NA,2,3,3,2,1,1,25
"5B0E1636-8CD9-4D4D-853C-3FCCECAD0F65","MORR-022",2017-05-23,20170523,"2017","MORR","Mature",NA,"2017","4","NETN","3",8,3,3,0,3,4,4,5,5,2,1,1,1,4.64999961853027
"5B1C778B-C398-49B1-BF97-354D8B5B8477","MORR-003",2007-06-12,20070612,"2007","MORR","Mature",NA,"2007","2","NETN","1",8,3,3,0,3,5,NA,3,1,3,1,2,1,7
"5BB8D676-2164-42B8-9FA7-1603660579DA","MABI-005",2014-06-03,20140603,"2014","MABI","Natural",NA,"2014","1","NETN","3",8,3,3,0,3,5,2,3,2,2,1,2,1,17.4500007629395
"5BF7BB3B-FB1A-4B96-8541-A2E885DB2B3F","ACAD-122",2008-07-29,20080729,"2008","ACAD","Unburned","MDI West","2008","3","NETN","1",8,3,3,0,3,4,NA,3,3,3,1,1,1,5
"5C2D425A-9B00-4170-8984-3AB8BE5DA3B2","WEFA-007",2013-06-17,20130617,"2013","WEFA",NA,NA,"2013","4","NETN","2",8,3,3,0,3,5,4,6,5,3,1,2,1,1.40000009536743
"5C371B97-995C-4193-B6BB-04F121783020","ACAD-020",2010-07-20,20100720,"2010","ACAD","Unburned","IAH","2010","1","NETN","2",8,3,3,0,6,3,3,6,4,3,1,2,1,5.44999980926514
"5C960925-62BD-4877-8DFC-B5E5915FC15E","ROVA-034",2017-05-30,20170530,"2017","ROVA",NA,"ELRO/HOFR","2017","4","NETN","3",8,3,3,0,3,5,4,3,3,4,1,1,1,1.85000002384186
"5D7F41FB-F527-4775-9067-0862865E73F5","ACAD-036",2010-07-27,20100727,"2010","ACAD","Unburned","Schoodic","2010","1","NETN","2",8,3,3,0,3,3,3,6,4,4,1,1,1,4.34999990463257
"5DB0BFBD-8874-4A2D-A265-51E3AFE2AAF9","ACAD-098",2011-06-28,20110628,"2011","ACAD","Unburned","IAH","2011","2","NETN","2",8,3,3,0,3,3,2,2,2,2,1,1,1,6.39999961853027
"5DBCA81A-C214-4322-8DC5-F6773E48B9B4","ACAD-087",2016-06-27,20160627,"2016","ACAD","1947","MDI East","2016","3","NETN","3",8,3,3,0,3,5,3,4,4,4,1,3,1,1.60000002384186
"5DBEF72E-CCD3-4DDF-9F74-DC4AE053808E","ACAD-116",2008-07-24,20080724,"2008","ACAD","Unburned","MDI East","2008","3","NETN","1",8,3,3,0,3,3,NA,3,3,3,1,2,1,12.5
