"Plot_Name","Unit_Code","Unit_Group","Subunit_Code","Cycle","Panel","Frame","Sample_Year","Date","Quadrat_Number","Latin_Name","TaxonCode","Height","Browsable","Browsed"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"120-8m","Asimina triloba",86731,17.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"120-8m","Asimina triloba",86731,40.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"120-8m","Asimina triloba",86731,40.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"120-8m","Asimina triloba",86731,18.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"120-8m","Asimina triloba",86731,34.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"120-8m","Asimina triloba",86731,30.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"120-8m","Asimina triloba",86731,29.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"120-8m","Asimina triloba",86731,56.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"120-8m","Asimina triloba",86731,37.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"120-8m","Asimina triloba",86731,16.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"180","Asimina triloba",86731,184.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"180","Asimina triloba",86731,51.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"180","Asimina triloba",86731,36.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"180","Asimina triloba",86731,31.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"180","Asimina triloba",86731,68.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"180","Asimina triloba",86731,49.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"180","Asimina triloba",86731,210.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"180","Asimina triloba",86731,32.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"180","Asimina triloba",86731,20.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"180","Asimina triloba",86731,138.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"180","Asimina triloba",86731,35.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"180","Asimina triloba",86731,108.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"180","Asimina triloba",86731,51.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"240-13m","Asimina triloba",86731,48.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"240-13m","Asimina triloba",86731,21.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"240-13m","Asimina triloba",86731,55.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"240-13m","Asimina triloba",86731,27.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"240-13m","Asimina triloba",86731,23.50,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"240-3m","Asimina triloba",86731,51.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"240-3m","Asimina triloba",86731,178.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"240-3m","Asimina triloba",86731,27.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"240-3m","Asimina triloba",86731,16.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"240-3m","Asimina triloba",86731,46.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"240-3m","Asimina triloba",86731,31.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"240-3m","Asimina triloba",86731,19.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"240-3m","Asimina triloba",86731,22.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"240-3m","Asimina triloba",86731,170.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"240-3m","Asimina triloba",86731,41.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"240-3m","Asimina triloba",86731,27.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"240-8m","Asimina triloba",86731,25.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"240-8m","Asimina triloba",86731,20.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"240-8m","Asimina triloba",86731,41.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"240-8m","Asimina triloba",86731,175.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"240-8m","Asimina triloba",86731,43.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"240-8m","Asimina triloba",86731,36.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"240-8m","Asimina triloba",86731,175.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"240-8m","Asimina triloba",86731,21.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"240-8m","Asimina triloba",86731,29.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"240-8m","Asimina triloba",86731,42.50,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"240-8m","Asimina triloba",86731,93.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"300","Asimina triloba",86731,99.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"300","Asimina triloba",86731,86.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"300","Asimina triloba",86731,64.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"300","Asimina triloba",86731,30.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"300","Asimina triloba",86731,55.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"300","Asimina triloba",86731,143.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"300","Asimina triloba",86731,58.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"300","Asimina triloba",86731,148.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"300","Asimina triloba",86731,184.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"300","Asimina triloba",86731,44.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"300","Asimina triloba",86731,225.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"300","Asimina triloba",86731,32.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"300","Asimina triloba",86731,30.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"300","Asimina triloba",86731,89.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"300","Asimina triloba",86731,21.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"300","Asimina triloba",86731,37.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"300","Asimina triloba",86731,130.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"300","Asimina triloba",86731,41.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"360-13m","Acer rubrum",125779,24.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"360-13m","Asimina triloba",86731,34.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"360-13m","Asimina triloba",86731,33.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-13m","Asimina triloba",86731,61.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"360-13m","Asimina triloba",86731,39.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"360-13m","Asimina triloba",86731,26.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"360-13m","Asimina triloba",86731,68.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"360-13m","Asimina triloba",86731,98.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"360-13m","Asimina triloba",86731,34.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-13m","Asimina triloba",86731,27.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"360-13m","Asimina triloba",86731,88.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-13m","Asimina triloba",86731,47.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"360-13m","Asimina triloba",86731,62.00,"Yes","Yes"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-13m","Asimina triloba",86731,24.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"360-13m","Asimina triloba",86731,101.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-13m","Asimina triloba",86731,15.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"360-13m","Asimina triloba",86731,53.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-13m","Asimina triloba",86731,37.50,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-13m","Asimina triloba",86731,47.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-13m","Asimina triloba",86731,27.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"360-3m","Asimina triloba",86731,210.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-3m","Asimina triloba",86731,74.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-3m","Asimina triloba",86731,28.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"360-3m","Asimina triloba",86731,30.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150522,"360-3m","Asimina triloba",86731,112.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"360-8m","Sassafras albidum",89432,20.00,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"360-8m","Asimina triloba",86731,111.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"60","Asimina triloba",86731,24.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110811,"60","Fagus grandifolia",101944,19.50,"unk","unk"
"GWMP-0019","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190425,"60","Asimina triloba",86731,27.00,"Yes","No"
"GWMP-0019","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070709,"60","Fagus grandifolia",101944,18.00,"unk","unk"
"GWMP-0045","CHOH","POGO","GOMI",4.00,2,"Region",2019,20190417,"300","Asimina triloba",86731,55.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",4.00,2,"Region",2019,20190417,"300","Asimina triloba",86731,220.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",4.00,2,"Region",2019,20190417,"300","Asimina triloba",86731,170.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",1.00,2,"Region",2007,20070607,"300","Asimina triloba",86731,24.00,"unk","unk"
"GWMP-0045","CHOH","POGO","GOMI",1.00,2,"Region",2007,20070607,"300","Asimina triloba",86731,21.00,"unk","unk"
"GWMP-0045","CHOH","POGO","GOMI",3.00,2,"Region",2015,20150821,"300","Asimina triloba",86731,38.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",3.00,2,"Region",2015,20150821,"300","Asimina triloba",86731,58.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",3.00,2,"Region",2015,20150821,"300","Asimina triloba",86731,163.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",3.00,2,"Region",2015,20150821,"300","Asimina triloba",86731,135.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110524,"300","Asimina triloba",86731,73.00,"unk","unk"
"GWMP-0045","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110524,"300","Asimina triloba",86731,89.00,"unk","unk"
"GWMP-0045","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110524,"300","Asimina triloba",86731,32.00,"unk","unk"
"GWMP-0045","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110524,"300","Asimina triloba",86731,64.00,"unk","unk"
"GWMP-0045","CHOH","POGO","GOMI",1.00,2,"Region",2007,20070607,"360-13m","Asimina triloba",86731,25.00,"unk","unk"
"GWMP-0045","CHOH","POGO","GOMI",3.00,2,"Region",2015,20150821,"360-13m","Asimina triloba",86731,40.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",3.00,2,"Region",2015,20150821,"360-13m","Asimina triloba",86731,39.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110524,"360-13m","Asimina triloba",86731,49.00,"unk","unk"
"GWMP-0045","CHOH","POGO","GOMI",4.00,2,"Region",2019,20190417,"360-13m","Asimina triloba",86731,29.00,"Yes","No"
"GWMP-0045","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110524,"360-13m","Asimina triloba",86731,58.00,"unk","unk"
"GWMP-0055","CHOH","POGO","GOMI",3.00,2,"Region",2015,20150427,"120-13m","Asimina triloba",86731,108.00,"Yes","No"
"GWMP-0055","CHOH","POGO","GOMI",3.00,2,"Region",2015,20150427,"120-13m","Asimina triloba",86731,118.00,"Yes","No"
"GWMP-0055","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110525,"120-13m","Asimina triloba",86731,54.00,"unk","unk"
"GWMP-0055","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110525,"120-13m","Asimina triloba",86731,44.00,"unk","unk"
"GWMP-0055","CHOH","POGO","GOMI",4.00,2,"Region",2019,20190514,"120-13m","Asimina triloba",86731,34.00,"Yes","No"
"GWMP-0055","CHOH","POGO","GOMI",4.00,2,"Region",2019,20190514,"120-8m","Asimina triloba",86731,181.00,"Yes","No"
"GWMP-0055","CHOH","POGO","GOMI",3.00,2,"Region",2015,20150427,"120-8m","Asimina triloba",86731,35.00,"Yes","No"
"GWMP-0055","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110525,"120-8m","Asimina triloba",86731,127.00,"unk","unk"
"GWMP-0055","CHOH","POGO","GOMI",2.00,2,"Region",2011,20110525,"120-8m","Asimina triloba",86731,46.00,"unk","unk"
"GWMP-0057","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190830,"360-8m","Asimina triloba",86731,26.50,"Yes","No"
"GWMP-0058","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070705,"120-13m","Asimina triloba",86731,60.00,"unk","unk"
"GWMP-0058","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110809,"120-13m","Asimina triloba",86731,98.00,"unk","unk"
"GWMP-0058","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110809,"120-13m","Asimina triloba",86731,42.00,"unk","unk"
"GWMP-0058","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110809,"120-13m","Asimina triloba",86731,32.00,"unk","unk"
"GWMP-0058","GWMP","POGO","GRFA",2.00,2,"Region",2011,20110809,"120-13m","Asimina triloba",86731,115.00,"unk","unk"
"GWMP-0058","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150715,"120-13m","Asimina triloba",86731,29.00,"Yes","No"
"GWMP-0058","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190830,"120-13m","Asimina triloba",86731,62.00,"Yes","No"
"GWMP-0058","GWMP","POGO","GRFA",1.00,2,"Region",2007,20070705,"120-8m","Asimina triloba",86731,49.00,"unk","unk"
"GWMP-0058","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190830,"120-8m","Asimina triloba",86731,32.00,"Yes","No"
"GWMP-0058","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190830,"120-8m","Asimina triloba",86731,42.00,"Yes","No"
"GWMP-0058","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150715,"120-8m","Asimina triloba",86731,59.00,"Yes","No"
"GWMP-0058","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150715,"120-8m","Asimina triloba",86731,68.00,"Yes","No"
"GWMP-0058","GWMP","POGO","GRFA",4.00,2,"Region",2019,20190830,"120-8m","Asimina triloba",86731,23.00,"Yes","No"
"GWMP-0058","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150715,"240-3m","Nyssa sylvatica",130575,15.00,"Yes","Yes"
"GWMP-0058","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150715,"240-3m","Nyssa sylvatica",130575,15.50,"Yes","No"
"GWMP-0058","GWMP","POGO","GRFA",3.00,2,"Region",2015,20150715,"240-3m","Nyssa sylvatica",130575,15.00,"Yes","No"
"GWMP-0062","CHOH","POGO","GOMI",2.00,1,"Region",2010,20100629,"360-3m","Asimina triloba",86731,24.00,"unk","unk"
"GWMP-0062","CHOH","POGO","GOMI",4.00,1,"Region",2018,20180904,"360-3m","Asimina triloba",86731,20.00,"Yes","No"
"GWMP-0062","CHOH","POGO","GOMI",4.00,1,"Region",2018,20180904,"360-3m","Asimina triloba",86731,47.00,"Yes","No"
"GWMP-0062","CHOH","POGO","GOMI",4.00,1,"Region",2018,20180904,"360-3m","Asimina triloba",86731,195.00,"Yes","No"
"GWMP-0062","CHOH","POGO","GOMI",4.00,1,"Region",2018,20180904,"360-3m","Asimina triloba",86731,43.00,"Yes","No"
"GWMP-0062","CHOH","POGO","GOMI",4.00,1,"Region",2018,20180904,"360-3m","Asimina triloba",86731,106.00,"Yes","No"
"GWMP-0062","CHOH","POGO","GOMI",3.00,1,"Region",2014,20140709,"360-3m","Asimina triloba",86731,63.00,"Yes","No"
"GWMP-0062","CHOH","POGO","GOMI",3.00,1,"Region",2014,20140709,"360-3m","Asimina triloba",86731,25.00,"Yes","No"
"GWMP-0062","CHOH","POGO","GOMI",3.00,1,"Region",2014,20140709,"360-3m","Asimina triloba",86731,18.00,"Yes","No"
"GWMP-0062","CHOH","POGO","GOMI",3.00,1,"Region",2014,20140709,"360-3m","Asimina triloba",86731,16.00,"Yes","No"
"GWMP-0086","GWMP","POGO","GRFA",3.00,1,"Region",2014,20140522,"120-8m","Fagus grandifolia",101944,15.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"120-13m","Asimina triloba",86731,50.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"120-13m","Asimina triloba",86731,36.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"120-13m","Asimina triloba",86731,37.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"120-13m","Asimina triloba",86731,45.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",4.00,1,"Region",2018,20180706,"120-13m","Asimina triloba",86731,106.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-13m","Asimina triloba",86731,95.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-13m","Asimina triloba",86731,105.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-13m","Asimina triloba",86731,107.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-13m","Asimina triloba",86731,150.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-13m","Asimina triloba",86731,200.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-13m","Asimina triloba",86731,82.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",4.00,1,"Region",2018,20180706,"120-13m","Asimina triloba",86731,144.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",4.00,1,"Region",2018,20180706,"120-13m","Asimina triloba",86731,16.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",4.00,1,"Region",2018,20180706,"120-13m","Asimina triloba",86731,80.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-3m","Asimina triloba",86731,182.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-3m","Fraxinus americana",129682,15.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"120-3m","Asimina triloba",86731,43.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"120-3m","Asimina triloba",86731,37.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-3m","Asimina triloba",86731,59.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"120-3m","Asimina triloba",86731,50.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-3m","Asimina triloba",86731,128.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"120-3m","Asimina triloba",86731,92.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-3m","Asimina triloba",86731,18.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"120-3m","Asimina triloba",86731,25.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"120-3m","Asimina triloba",86731,198.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"120-3m","Asimina triloba",86731,49.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"120-3m","Asimina triloba",86731,29.50,"unk","unk"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"120-3m","Asimina triloba",86731,70.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",4.00,1,"Region",2018,20180706,"120-3m","Asimina triloba",86731,134.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"120-8m","Asimina triloba",86731,31.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-8m","Asimina triloba",86731,185.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-8m","Asimina triloba",86731,87.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-8m","Asimina triloba",86731,110.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"120-8m","Asimina triloba",86731,58.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"120-8m","Asimina triloba",86731,26.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"120-8m","Asimina triloba",86731,28.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"120-8m","Asimina triloba",86731,20.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",4.00,1,"Region",2018,20180706,"180","Asimina triloba",86731,126.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",4.00,1,"Region",2018,20180706,"180","Asimina triloba",86731,91.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"180","Asimina triloba",86731,23.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"180","Asimina triloba",86731,63.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"180","Asimina triloba",86731,65.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"180","Asimina triloba",86731,132.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"180","Asimina triloba",86731,68.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",1.00,1,"Region",2006,20060810,"180","Asimina triloba",86731,81.00,"unk","unk"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"180","Asimina triloba",86731,149.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"180","Asimina triloba",86731,87.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"180","Asimina triloba",86731,44.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",3.00,1,"Region",2014,20140606,"240-13m","Asimina triloba",86731,52.00,"Yes","No"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"240-13m","Asimina triloba",86731,88.50,"unk","unk"
"GWMP-0094","CHOH","POGO","na",2.00,1,"Region",2010,20100716,"240-13m","Asimina triloba",86731,31.00,"unk","unk"
