Event_ID,Plot_Name,Event_Date,Event_Date_Txt,Event_Year,Unit_Code,Unit_Group,Subunit_Group,Protocol_Name,Panel,Frame,Cycle,excludeEvent,numHerbPlots,numSapPlots,numSeedPlots,Stand_Structure_ID,Crown_Closure_ID,Deer_Browse_Line_ID,Groundstory_Cover_Class_Low,Groundstory_Cover_Class_Mid,Groundstory_Cover_Class_High,Forest_Floor_Bare_Soil_Cover_Class_ID,Forest_Floor_Rock_Cover_Class_ID,Forest_Floor_Trampled_Cover_Class_ID,Plot_Slope_Percent
{333D396B-E534-4AB0-AB56-386113B5E176},BLUE-061,7/18/2011,20110718,2011,BLUE,BLUE,NA,5,1,ERMN,2,0,12,4,4,3,5,3,8,6,7,2,2,0,22
{DAC6A2BD-1969-4614-8EFF-90D1EE5F8584},BLUE-061,7/21/2015,20150721,2015,BLUE,BLUE,NA,7,1,ERMN,3,0,12,4,4,3,5,3,8,5,6,1,1,0,22
{CC270F7A-BBA7-4BA0-B629-E5F057A6372B},BLUE-061,8/13/2019,20190813,2019,BLUE,BLUE,NA,10,1,ERMN,4,0,12,4,4,3,4,3,8,6,6,1,2,0,22
{E0EFEB43-EA92-49E8-9454-809635ADC3CA},BLUE-063,8/6/2008,20080806,2008,BLUE,BLUE,NA,2,2,ERMN,1,0,12,4,4,3,5,90,6,5,6,4,3,0,48
{5E51C2B3-1445-42B9-A42A-40E57D57EF12},BLUE-063,8/2/2012,20120802,2012,BLUE,BLUE,NA,5,2,ERMN,2,0,12,4,4,3,5,2,6,4,6,2,3,0,48
{1C260B9B-1451-429D-83C8-87CD9EBC0A1A},BLUE-063,8/2/2016,20160802,2016,BLUE,BLUE,NA,7,2,ERMN,3,0,12,4,4,3,5,2,7,4,5,3,1,0,48
{BE4115D9-6DC6-4F9F-BAEA-D7A1B6BD9B38},BLUE-071,8/16/2010,20100816,2010,BLUE,BLUE,NA,4,4,ERMN,1,0,12,4,4,3,5,3,7,6,4,2,5,0,59
{0C32BAD4-DF10-4D33-B2C5-D4B9C9E7BC42},BLUE-071,8/6/2014,20140806,2014,BLUE,BLUE,NA,6,4,ERMN,2,0,12,4,4,3,5,2,8,6,6,2,5,0,59
{7567745C-114D-40A5-B19D-4BAF1FE18D24},BLUE-071,8/15/2018,20180815,2018,BLUE,BLUE,NA,9,4,ERMN,3,0,12,4,4,3,5,2,8,5,5,1,3,0,59
{483C70FD-F6B0-4C52-B542-F8E7740E80EE},BLUE-072,8/17/2007,20070817,2007,BLUE,BLUE,NA,1,1,ERMN,1,0,12,4,4,3,5,90,4,4,5,0,4,0,15
{2F844C42-C5CF-4733-BBAA-6067AED57527},BLUE-072,7/18/2011,20110718,2011,BLUE,BLUE,NA,5,1,ERMN,2,0,12,4,4,3,5,2,2,3,5,1,2,0,15
{A5DA0373-5CFC-4432-9F57-BAD31A213372},BLUE-072,7/21/2015,20150721,2015,BLUE,BLUE,NA,7,1,ERMN,3,0,12,4,4,3,5,3,3,3,4,1,3,0,15
{0B735B37-6769-4DD3-9691-E4C5664DB150},BLUE-072,8/13/2019,20190813,2019,BLUE,BLUE,NA,10,1,ERMN,4,0,12,4,4,3,5,3,3,4,5,0,2,0,15
{5B8D589D-3C2F-4743-AAC8-BC8556CCF7EA},BLUE-074,7/20/2010,20100720,2010,BLUE,BLUE,NA,4,4,ERMN,1,0,12,4,4,3,4,2,8,8,1,6,3,0,2
{5B9F0A63-4EDB-44EA-ACB4-45D47EB951A1},BLUE-074,7/23/2014,20140723,2014,BLUE,BLUE,NA,6,4,ERMN,2,0,12,4,4,3,4,2,8,8,5,5,1,0,2
{EF3C728C-F0EF-444F-9BB1-98CAA6F19C24},BLUE-074,7/23/2018,20180723,2018,BLUE,BLUE,NA,9,4,ERMN,3,0,12,4,4,3,4,3,9,8,7,2,1,0,2
{B72A064C-6AFC-4349-8B4F-273C72C0A8D2},BLUE-079,8/14/2018,20180814,2018,BLUE,BLUE,NA,9,4,ERMN,3,0,12,4,4,3,5,3,6,4,5,2,4,0,36
{D79E52C9-6ABD-47E0-A67C-020424327DC0},BLUE-083,7/20/2010,20100720,2010,BLUE,BLUE,NA,4,4,ERMN,1,0,12,4,4,3,5,2,7,4,5,5,8,0,47
{1E32AEF7-0615-443C-9D91-AEB8B1DEE0A2},BLUE-083,7/24/2014,20140724,2014,BLUE,BLUE,NA,6,4,ERMN,2,0,12,4,4,3,5,2,7,3,5,1,7,0,47
{DE08644F-77CC-4320-88C4-CD4C71C44A1F},BLUE-083,8/14/2018,20180814,2018,BLUE,BLUE,NA,9,4,ERMN,3,0,12,4,4,3,5,2,5,2,6,1,6,0,47
{4DBD0F0F-EA23-4DD9-8492-6C228FE9B10A},BLUE-088,7/20/2010,20100720,2010,BLUE,BLUE,NA,4,4,ERMN,1,0,12,4,4,3,5,2,6,4,6,0,1,0,20
{7FE507CB-24B9-47D3-A4A1-754F9460BA28},BLUE-088,7/24/2014,20140724,2014,BLUE,BLUE,NA,6,4,ERMN,2,0,12,4,4,3,5,2,6,3,6,0,1,0,20
{B05B4822-1EE6-4666-A33D-E36F94AB64E5},BLUE-089,8/7/2008,20080807,2008,BLUE,BLUE,NA,2,2,ERMN,1,0,12,4,4,3,5,90,7,6,6,1,7,0,25
{2A41C394-16A9-4DFE-9BCB-258116EE89B1},BLUE-089,8/1/2012,20120801,2012,BLUE,BLUE,NA,5,2,ERMN,2,0,12,4,4,3,5,3,6,6,6,2,6,1,25
{F19B871B-6C72-4CB9-A6DD-65392DBEDC55},BLUE-089,8/3/2016,20160803,2016,BLUE,BLUE,NA,7,2,ERMN,3,0,12,4,4,3,5,2,6,6,7,2,6,0,25
{B125D162-9249-408F-AFFC-6A9AAD8AEF56},BLUE-095,8/16/2007,20070816,2007,BLUE,BLUE,NA,1,1,ERMN,1,0,12,4,4,3,5,90,5,4,6,2,5,0,37
{0AA200F4-A4B0-4DE7-859C-44D539E74D10},BLUE-095,7/19/2011,20110719,2011,BLUE,BLUE,NA,5,1,ERMN,2,0,12,4,4,3,5,2,5,5,6,5,3,0,37
{09AF3BEE-C152-48A0-9336-28DAC8EC44AD},BLUE-095,7/23/2015,20150723,2015,BLUE,BLUE,NA,7,1,ERMN,3,0,12,4,4,3,5,3,5,4,5,2,1,0,37
{63C5F371-C233-4FFC-9A44-D56BF6C71B43},BLUE-095,8/14/2019,20190814,2019,BLUE,BLUE,NA,10,1,ERMN,4,0,12,4,4,3,4,4,7,5,5,2,2,0,37
{ABF94368-C963-4290-9A3A-5CD2691B9288},BLUE-099,8/16/2007,20070816,2007,BLUE,BLUE,NA,1,1,ERMN,1,0,12,4,4,3,4,90,6,3,5,3,4,0,38
{4546DEF8-9F05-4DA7-B89B-D59E7C3A35E8},BLUE-099,7/19/2011,20110719,2011,BLUE,BLUE,NA,5,1,ERMN,2,0,12,4,4,3,5,2,6,6,7,1,2,0,38
{4DD42968-58E1-4342-AABF-56C67BE731AA},BLUE-099,7/23/2015,20150723,2015,BLUE,BLUE,NA,7,1,ERMN,3,0,12,4,4,3,5,3,5,5,6,3,4,0,38
{E50FD260-AD09-40E2-93E1-B14312E8013A},BLUE-099,8/14/2019,20190814,2019,BLUE,BLUE,NA,10,1,ERMN,4,0,12,4,4,3,4,3,4,5,7,1,3,0,38
{F9FA7430-BB9B-485E-923F-5255E91684F0},BLUE-104,7/29/2009,20090729,2009,BLUE,BLUE,NA,3,3,ERMN,1,0,12,4,4,3,5,2,6,3,5,5,5,0,60
{BE40E04D-6D22-4B8A-A0D1-460B3F1FE208},BLUE-104,7/31/2013,20130731,2013,BLUE,BLUE,NA,6,3,ERMN,2,0,12,4,4,3,5,3,5,4,6,4,5,0,60
{E7F47058-12C0-421D-B9E4-F5EAD38C779F},BLUE-104,8/2/2017,20170802,2017,BLUE,BLUE,NA,8,3,ERMN,3,0,12,4,4,3,5,3,7,2,5,1,4,0,60
{D7F3807F-24E0-4ED6-AE31-1BF68D9A1362},BLUE-109,7/29/2009,20090729,2009,BLUE,BLUE,NA,3,3,ERMN,1,0,12,4,4,3,5,2,6,7,6,3,5,0,21
{658E7624-FBF7-48A7-A038-A612A503451F},BLUE-109,7/31/2013,20130731,2013,BLUE,BLUE,NA,6,3,ERMN,2,0,12,4,4,3,5,3,7,6,6,3,3,0,21
{CDEC887B-7F46-4F36-8E06-CFE1C58FFD3D},BLUE-109,8/2/2017,20170802,2017,BLUE,BLUE,NA,8,3,ERMN,3,0,12,4,4,3,5,3,7,6,6,2,4,0,21
{5FB246DA-9674-430F-882D-3FE56B4BDAD3},BLUE-110,8/18/2007,20070818,2007,BLUE,BLUE,NA,1,1,ERMN,1,0,12,4,4,3,5,90,3,2,4,0,1,0,22
{092F2F0B-2B24-4574-B768-1BE4A492AD57},BLUE-110,8/16/2011,20110816,2011,BLUE,BLUE,NA,5,1,ERMN,2,0,12,4,4,3,5,3,5,4,6,1,1,0,22
{4C486244-32D1-420A-95CF-53F6E2DFA672},BLUE-110,8/10/2015,20150810,2015,BLUE,BLUE,NA,7,1,ERMN,3,0,12,4,4,3,5,3,4,3,5,1,0,0,22
{3873A1CF-FE4A-4239-9BF4-5FCA9B9C2486},BLUE-110,8/12/2019,20190812,2019,BLUE,BLUE,NA,10,1,ERMN,4,0,12,4,4,3,5,3,4,5,6,1,0,0,22
{8FE871BF-0DF0-4B67-9F12-315D3F1A38FD},BLUE-115,8/7/2008,20080807,2008,BLUE,BLUE,NA,2,2,ERMN,1,0,12,4,4,3,4,90,7,5,6,6,5,0,4
{ACE7E795-F37C-41EB-BA3D-DC7A49756825},BLUE-115,8/1/2012,20120801,2012,BLUE,BLUE,NA,5,2,ERMN,2,0,12,4,4,3,5,2,7,4,5,5,5,0,4
{0C0F859F-B4E0-41CB-B33A-681759F359D7},BLUE-115,8/9/2016,20160809,2016,BLUE,BLUE,NA,7,2,ERMN,3,0,12,4,4,3,5,3,7,5,6,3,7,0,4
{4259AE54-42AC-462B-8C98-CAA2B4F31238},BLUE-120,7/21/2010,20100721,2010,BLUE,BLUE,NA,4,4,ERMN,1,0,12,4,4,3,5,2,6,3,4,4,6,0,44
{E991DB6E-5B76-4798-B2B2-1F7C8466151F},BLUE-120,8/5/2014,20140805,2014,BLUE,BLUE,NA,6,4,ERMN,2,0,12,4,4,3,5,2,7,3,5,1,6,0,44
{BE1F7D95-F0B3-4C8D-A56C-D2F306E693AA},BLUE-120,7/26/2018,20180726,2018,BLUE,BLUE,NA,9,4,ERMN,3,0,12,4,4,3,5,3,7,3,6,1,5,0,44
{A33BED59-3CE5-4850-A3DF-2E12EE44F438},BLUE-126,7/30/2009,20090730,2009,BLUE,BLUE,NA,3,3,ERMN,1,0,12,4,4,3,4,2,8,5,6,2,1,0,15
{B43C4F2E-6FF7-4873-B8D8-560D78912711},BLUE-126,7/30/2013,20130730,2013,BLUE,BLUE,NA,6,3,ERMN,2,0,12,4,4,3,5,3,8,3,4,1,2,0,15
{A6FDE590-492F-4830-8D52-1A462FB90113},BLUE-126,7/31/2017,20170731,2017,BLUE,BLUE,NA,8,3,ERMN,3,0,12,4,4,3,5,3,8,2,5,0,0,0,15
{B9E75A6C-82B8-4668-B023-48986C2BB674},BLUE-134,8/18/2007,20070818,2007,BLUE,BLUE,NA,1,1,ERMN,1,0,12,4,4,3,4,90,6,4,6,1,3,0,0
{486F80B5-9C44-4DB1-80C2-760E20C67F56},BLUE-134,8/16/2011,20110816,2011,BLUE,BLUE,NA,5,1,ERMN,2,0,12,4,4,3,4,3,6,6,7,5,1,0,0
{598E3B0E-AC26-4911-8064-A3E027D03A27},BLUE-134,8/10/2015,20150810,2015,BLUE,BLUE,NA,7,1,ERMN,3,0,12,4,4,3,5,3,7,7,6,7,1,0,0
{D65214B9-FFEA-482C-AA45-A84BE3B96A77},BLUE-134,8/12/2019,20190812,2019,BLUE,BLUE,NA,10,1,ERMN,4,0,12,4,4,3,4,3,6,6,7,3,4,0,0
{4C9A1D4C-57ED-4344-9932-6C7EE06B34FC},BLUE-136,7/30/2009,20090730,2009,BLUE,BLUE,NA,3,3,ERMN,1,0,12,4,4,3,5,2,5,6,7,3,1,0,60
{D904512A-89A3-4A43-B50F-B0196D995338},BLUE-136,7/30/2013,20130730,2013,BLUE,BLUE,NA,6,3,ERMN,2,0,12,4,4,3,5,2,4,5,6,2,1,0,60
{9BA4F29E-F5D5-41B2-BC11-00A25F63AEAE},BLUE-136,7/31/2017,20170731,2017,BLUE,BLUE,NA,8,3,ERMN,3,0,12,4,4,3,5,3,3,2,4,1,0,0,60
{6B982C14-0040-4C1A-A941-F44FEC6C0D92},BLUE-137,8/5/2008,20080805,2008,BLUE,BLUE,NA,2,2,ERMN,1,0,12,4,4,3,5,91,8,7,5,5,7,0,39
{3D0A78A3-9DAA-4668-819E-502ADADE0D37},BLUE-137,7/30/2012,20120730,2012,BLUE,BLUE,NA,5,2,ERMN,2,0,12,4,4,3,5,3,8,7,5,2,8,0,39
{9A6BDE25-1F90-411F-8A30-3A19890C9183},BLUE-137,8/1/2016,20160801,2016,BLUE,BLUE,NA,7,2,ERMN,3,0,12,4,4,3,5,3,8,7,6,2,7,0,39
{B6568DC9-A232-476B-B644-AD0318155163},BLUE-141,7/19/2010,20100719,2010,BLUE,BLUE,NA,4,4,ERMN,1,0,12,4,4,3,5,2,4,2,6,0,4,0,25
{9E5C4F5F-BFD2-48B6-B081-EDBC5E1E4129},BLUE-141,7/22/2014,20140722,2014,BLUE,BLUE,NA,6,4,ERMN,2,0,12,4,4,3,5,2,4,3,6,1,3,0,25
{C1C3D65C-0E6E-40DD-9CBA-888E52C4871B},BLUE-141,7/24/2018,20180724,2018,BLUE,BLUE,NA,9,4,ERMN,3,0,12,4,4,3,5,2,3,4,5,0,1,0,25
{E09CD09C-01E5-4DE7-8E06-BE0155589769},BLUE-142,7/27/2009,20090727,2009,BLUE,BLUE,NA,3,3,ERMN,1,0,12,4,4,3,5,3,5,4,5,0,0,0,16
{E6A3AAD9-0D9B-4EF4-A846-1E6C9EA8BBD9},BLUE-142,8/2/2013,20130802,2013,BLUE,BLUE,NA,6,3,ERMN,2,0,12,4,4,3,5,3,5,4,5,1,1,0,16
{13A9CDD1-9EAE-45AD-916E-F72625101542},BLUE-142,8/22/2017,20170822,2017,BLUE,BLUE,NA,8,3,ERMN,3,0,12,4,4,3,5,3,5,3,4,1,0,0,16
{B303C3F4-9676-4086-8839-E7A7454254D9},BLUE-147,7/19/2010,20100719,2010,BLUE,BLUE,NA,4,4,ERMN,1,0,12,4,4,3,5,2,8,2,3,3,3,0,7
{DF9E9846-E2F3-427D-A4A7-145450316855},BLUE-147,7/22/2014,20140722,2014,BLUE,BLUE,NA,6,4,ERMN,2,0,12,4,4,3,5,2,8,3,5,3,2,0,7
{995645EE-AF90-4AD2-91A7-38C439CBCD01},BLUE-147,7/24/2018,20180724,2018,BLUE,BLUE,NA,9,4,ERMN,3,0,12,4,4,3,5,2,9,3,4,2,1,0,7
{A855ED00-0791-4535-A3AA-AA338A091A5C},BLUE-154,8/5/2008,20080805,2008,BLUE,BLUE,NA,2,2,ERMN,1,0,12,4,4,3,4,91,6,5,6,1,1,0,27
{6100660C-B7E8-4132-9639-E4CC49E946F6},BLUE-154,7/30/2012,20120730,2012,BLUE,BLUE,NA,5,2,ERMN,2,0,12,4,4,3,5,2,4,6,7,3,2,0,27
{1F89CE9B-7270-4A97-BE2F-52BA2A1BF6AE},BLUE-154,8/9/2016,20160809,2016,BLUE,BLUE,NA,7,2,ERMN,3,0,12,4,4,4,3,3,6,5,6,4,1,0,27
{CE2B379F-87C8-4E85-8CEC-3E948107A089},DEWA-001,6/9/2010,20100609,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,1,5,4,8,5,5,0,0,0,1
{98181DA1-6FC5-48B4-9283-EB333C3FCFCF},DEWA-001,6/9/2014,20140609,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,5,2,7,5,5,1,0,0,1
{C7EC6A9A-BAA7-4AF5-A145-65D5952559F3},DEWA-001,6/18/2018,20180618,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,5,4,7,4,4,1,0,0,1
{1FD16DD1-4C77-46F9-B749-F01DE62A063B},DEWA-004,6/16/2009,20090616,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,3,5,2,3,1,4,0,2,0,32
{D8E20CF5-74E7-4DC9-B251-C4F5B25B33A6},DEWA-004,6/28/2013,20130628,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,5,2,4,3,5,1,1,0,32
{8B7549F6-69BD-4F77-AEAA-4C9ADF73A08E},DEWA-004,7/5/2017,20170705,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,5,3,5,3,3,1,1,0,32
{7A3FB8B7-6F6A-4D5A-B69F-5C5F12478CBC},DEWA-006,6/23/2008,20080623,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,4,91,5,4,4,0,4,0,12
{F5E6255B-C2F1-4ABA-9B24-F7939ECEFF89},DEWA-006,6/27/2012,20120627,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,4,7,6,5,3,5,0,12
{29EA7811-F05C-4E19-BD77-5082FF40F1B3},DEWA-006,6/13/2016,20160613,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,4,7,6,6,1,5,0,12
{69ACF1E6-B86E-4C1C-8F78-E91B786D9318},DEWA-008,6/23/2008,20080623,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,4,90,6,3,7,0,3,0,15
{B3643D80-DD28-440B-BCCE-8691B3F19B43},DEWA-008,6/27/2012,20120627,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,2,7,5,7,1,3,0,15
{99BC6AD2-A9B4-4780-A293-7292740341C9},DEWA-008,6/22/2016,20160622,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,6,4,6,0,2,0,15
{540F6450-5700-45E6-A790-F2D8354D34A2},DEWA-019,6/7/2010,20100607,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,3,5,2,7,6,6,0,1,0,11
{47F19842-8A68-411B-80C1-8EF2EA9029DC},DEWA-019,6/10/2014,20140610,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,5,3,6,6,6,1,1,0,11
{AA2268D8-360F-41DD-81D3-3046D2AA454E},DEWA-019,6/18/2018,20180618,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,5,2,7,6,5,0,0,0,11
{DEFF2E9D-1B36-40C0-948F-1568C8114597},DEWA-022,6/14/2010,20100614,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,3,5,2,7,6,5,0,1,0,18
{C60D4C36-FDB1-4069-BAB8-70E3092D321C},DEWA-022,6/19/2014,20140619,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,5,2,7,6,6,0,2,0,18
{01EE86CE-F5FD-44A9-8ED9-8E9CAD1F749E},DEWA-022,6/13/2018,20180613,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,4,3,7,4,5,1,0,0,18
{3451CF12-50F5-484F-B344-F91393C2452F},DEWA-025,6/16/2008,20080616,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,5,90,2,2,5,1,2,0,19
{33C1C31E-B12B-4539-A045-18C1CBAC3739},DEWA-025,6/13/2012,20120613,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,2,5,2,5,1,2,0,19
{09B0AA2B-C2C2-4470-9C44-4E73AD563C1C},DEWA-025,6/9/2016,20160609,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,3,1,6,1,3,0,19
{350AF6B9-968B-420C-AC43-1B959A481F8C},DEWA-026,6/23/2008,20080623,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,5,1,90,9,8,1,0,0,0,1
{31CAD4D4-73F3-40BD-B2D9-5345075B46A9},DEWA-026,6/13/2012,20120613,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,5,1,4,9,7,3,1,1,2,1
{4EE85318-1C02-41CA-B091-630ED46B2FDB},DEWA-026,6/13/2016,20160613,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,5,1,4,8,8,4,0,0,0,1
{84DD037F-9B94-4835-85FA-9BCB447481E0},DEWA-027,6/17/2009,20090617,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,4,5,2,6,5,6,0,3,0,12
{7791EA89-EACE-48F9-8D58-C608985199F0},DEWA-027,6/13/2013,20130613,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,4,5,2,6,3,5,1,3,0,12
{79800826-30AE-45A1-8451-9DEC4C0EF0D7},DEWA-027,6/15/2017,20170615,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,4,5,3,6,3,4,0,4,0,12
{F31520D7-69E2-4445-9C54-6762E64AE95B},DEWA-029,7/5/2007,20070705,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,4,90,8,3,4,0,1,0,15
{DBA6285F-3744-4A64-97F6-4115A9861159},DEWA-029,6/7/2011,20110607,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,4,2,8,3,3,0,1,0,15
{21D19B45-7980-4F76-8F14-000DBFADC36A},DEWA-029,6/10/2015,20150610,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,4,4,8,5,5,1,1,0,15
{7F2DB0A3-4600-4E25-8D72-D6EE43E2E48B},DEWA-029,6/17/2019,20190617,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,4,3,8,5,3,0,1,0,15
{09A1A1EA-F079-4955-AD4F-466DCF2ED3CA},DEWA-034,7/23/2007,20070723,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,5,90,4,0,5,0,1,0,12
{D22F921A-C380-4D49-A547-735E01504EE0},DEWA-034,6/14/2011,20110614,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,5,2,4,1,2,0,1,0,12
{89F8307C-B161-4CC4-BDBC-B111F3FDCFD7},DEWA-034,6/23/2015,20150623,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,5,2,5,3,5,1,1,0,12
{4179599E-85AC-4647-A6C8-FB406120C7C4},DEWA-034,6/27/2019,20190627,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,4,3,6,5,4,2,1,0,12
{0F7D0609-BCCE-47F0-9515-74528AC18380},DEWA-037,7/1/2008,20080701,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,5,90,7,5,5,0,2,0,10
{44F61F24-720E-4CEB-BAA7-C1B32E9E0DB9},DEWA-037,6/12/2012,20120612,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,5,4,8,6,6,3,4,0,10
{5B5FD786-130D-45D9-A260-FF7F81C55E65},DEWA-037,6/7/2016,20160607,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,8,5,6,1,3,0,10
{FD3BFB38-90B6-49B3-81FC-86044C0FEEE7},DEWA-045,6/17/2009,20090617,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,3,4,4,7,3,5,0,1,0,16
{16D7D58C-B335-40B8-B13C-9E0363AA1612},DEWA-045,6/17/2013,20130617,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,5,2,6,3,5,0,2,0,16
{870F52AF-A891-49CF-8973-7F44C5825A1B},DEWA-045,6/18/2017,20170618,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,5,3,5,4,8,0,0,0,16
{3EDD762E-D0CB-42DB-A522-70D648186CAA},DEWA-048,6/18/2008,20080618,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,3,90,5,3,4,1,0,0,16
{2694A049-A7AF-469A-8DB9-95B633738F2F},DEWA-048,6/12/2012,20120612,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,4,2,5,6,6,2,1,0,16
{7FB8222F-094E-4CDD-A75B-568C24BF70F9},DEWA-048,6/9/2016,20160609,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,5,6,7,1,1,0,16
{B7011163-B41D-43B1-BF2C-9B31C3ED540A},DEWA-054,7/5/2007,20070705,2007,DEWA,DEWA,NA,1,1,ERMN,1,0,12,4,4,3,5,90,4,6,6,0,0,0,16
{C76BC06A-FB47-4B3B-871C-BB3E4D034517},DEWA-054,6/14/2011,20110614,2011,DEWA,DEWA,NA,5,1,ERMN,2,0,12,4,4,3,4,2,6,5,4,0,0,0,16
{3C732E54-F0C9-4917-BAE8-CA07D778DA7E},DEWA-054,6/18/2015,20150618,2015,DEWA,DEWA,NA,7,1,ERMN,3,0,12,4,4,3,4,2,5,5,6,2,1,0,16
{9F0CB22D-64BA-4434-859C-C33F369B6E32},DEWA-054,6/20/2019,20190620,2019,DEWA,DEWA,NA,10,1,ERMN,4,0,12,4,4,3,4,3,5,4,6,0,0,0,16
{3562A90F-B0FB-4358-9D65-EC819CD48970},DEWA-055,6/18/2008,20080618,2008,DEWA,DEWA,NA,2,2,ERMN,1,0,12,4,4,3,4,90,8,6,5,1,1,0,62
{672DD608-29B7-4C40-A608-F7C1F02BA5A1},DEWA-055,6/20/2012,20120620,2012,DEWA,DEWA,NA,5,2,ERMN,2,0,12,4,4,3,4,3,7,6,5,4,1,0,62
{71555793-FE02-4FA6-B400-464B84B88BD4},DEWA-055,6/20/2016,20160620,2016,DEWA,DEWA,NA,7,2,ERMN,3,0,12,4,4,3,5,3,8,7,6,4,2,0,62
{B72AE6C0-C1B3-47C3-ACD1-6208B1AB80DF},DEWA-058,6/7/2010,20100607,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,3,5,4,5,2,4,1,1,0,5
{D511B8E6-8731-4961-83D1-18573A4190C7},DEWA-058,6/10/2014,20140610,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,5,4,6,3,7,3,2,0,5
{69D09F42-12E4-4278-AD26-0951A321B477},DEWA-058,6/11/2018,20180611,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,5,4,6,4,4,6,2,5,5
{C5090D04-25CE-4440-AEEC-04E5DC71189D},DEWA-063,6/10/2009,20090610,2009,DEWA,DEWA,NA,3,3,ERMN,1,0,12,4,4,3,5,2,7,1,2,0,1,0,17
{4B1466AC-FABE-4BFD-8B9F-4BA757F4F250},DEWA-063,6/11/2013,20130611,2013,DEWA,DEWA,NA,6,3,ERMN,2,0,12,4,4,3,5,3,7,5,6,0,1,0,17
{DC85ACDD-4110-485A-8724-206C88263BE0},DEWA-063,6/13/2017,20170613,2017,DEWA,DEWA,NA,8,3,ERMN,3,0,12,4,4,3,5,3,6,4,5,0,1,0,17
{CC60FF92-FB91-4DF3-85D4-438990D98BC3},DEWA-074,6/17/2010,20100617,2010,DEWA,DEWA,NA,4,4,ERMN,1,0,12,4,4,3,4,2,8,6,5,1,1,0,1
{32F97326-4248-47BD-8C94-20C6298E5339},DEWA-074,6/25/2014,20140625,2014,DEWA,DEWA,NA,6,4,ERMN,2,0,12,4,4,3,5,3,9,7,6,2,0,0,1
{1F4D5781-BEE2-450E-AA86-C873182CE326},DEWA-074,6/20/2018,20180620,2018,DEWA,DEWA,NA,9,4,ERMN,3,0,12,4,4,3,5,4,7,6,4,0,0,0,1
